id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3839547102399594,CgANEa4f8,2636720373,仓山发布,"【奥体周边3条内河青运会前完成整治建补水钢坝闸】#仓山新闻#10月,首届全国青运会的大幕将在福州拉开。飞凤河、台屿河及阳岐河与台屿河连接段3条流经奥体片区的内河,目前都已进入全面施工阶段,青运会前将实现“水清岸绿”。除了简单的清淤,还包括驳岸工程、河道连通工程等。O奥体周边3条内河青运会前完成整治建补水钢坝闸",,,,仓山新闻,1,0,1,2015-05-06 17:00,360安全浏览器,,,
3839517536881441,CgA1XsSaZ,2639029341,福州发布,"【奥体周边3条内河青运会前完成整治】#福州城建#飞凤河、台屿河及阳岐河与台屿河连接段3条流经奥体片区的内河,目前都已进入全面施工阶段,包括清淤、驳岸工程、河道连通工程、内河截污工程、景观工程等综合措施。每条内河上都将新建补水钢坝闸，保证河水的流动性。O奥体周边3条内河青运会前完成整治建补水钢坝闸",,,,福州城建,4,0,1,2015-05-06 15:02,微博 weibo.com,['http://ww2.sinaimg.cn/large/9d4c645dgw1erujlwtcl6j20go09lgoi.jpg'],,
3839511379052717,CgzS1BZ1z,2609086437,叶氏笑弥勒,首届全国青运㑹在大福州举行，政府花钱、花大力气重视整治城区各种改造，路面绿化、内河整治、街巷立面改造，民生工程市民点👍。为什么利民事总不尽如意？建议相关官员常漫行走走看看，办公室不产出，接地气找问题。常考核官员懒散，物业未尽责降级等，想必各种坏现象终制止@福州建委@福州发布,,,"福州建委,福州发布",,0,0,0,2015-05-06 14:38,iPhone客户端,,,
3839506278960249,CgzJNBAY9,3072846697,星光洒落,奥体周边3条内河青运会前完成整治建补水钢坝闸_做好东道主喜迎青运会_新闻频道_福州新闻网O奥体周边3条内河青运会前完成整治建补水钢坝闸,,,,,0,0,0,2015-05-06 14:18,百度分享,['http://ww1.sinaimg.cn/large/b727eb69jw1eruibe2h93j20go09lacx.jpg'],,
3839110135540425,CgpqRnfjH,2218585050,福州街头巷尾,"#福州身边事#【黑臭潘墩河三处拆迁难何颜迎“青运”?】700米长的潘墩河,整治了3年却依然黑臭无比..这条内河距离福州海峡国际会展中心不到1公里.不少市民担心,今年10月,福州就将举办首届全国青运会,届时国内外嘉宾、体育健儿将云集福州,黑臭潘墩河,以何颜面迎青运会?O黑臭潘墩河三处拆迁难何颜迎“青运”？",,,,福州身边事,0,1,1,2015-05-05 12:04,互动先锋,['http://ww4.sinaimg.cn/large/843cebdajw1ert8tiwl08j20c80963zg.jpg'],,
3839110118747862,CgpqPAHIy,2218585050,福州街头巷尾,"#福州身边事#【黑臭潘墩河三处拆迁难何颜迎“青运”?】700米长的潘墩河,整治了3年却依然黑臭无比..这条内河距离福州海峡国际会展中心不到1公里.不少市民担心,今年10月,福州就将举办首届全国青运会,届时国内外嘉宾、体育健儿将云集福州,黑臭潘墩河,以何颜面迎青运会?O黑臭潘墩河三处拆迁难何颜迎“青运”？",,,,福州身边事,0,0,0,2015-05-05 12:04,互动先锋,['http://ww4.sinaimg.cn/large/843cebdajw1ert8tghqbtj20c80963zg.jpg'],,
3839096285865977,Cgp4woC0x,1864900695,福州没有新鲜事,"#福州身边事#【黑臭潘墩河三处拆迁难何颜迎“青运”?】700米长的潘墩河,整治了3年却依然黑臭无比..这条内河距离福州海峡国际会展中心不到1公里.不少市民担心,今年10月,福州就将举办首届全国青运会,届时国内外嘉宾、体育健儿将云集福州,黑臭潘墩河,以何颜面迎青运会?O黑臭潘墩河三处拆迁难何颜迎“青运”？",,,,福州身边事,2,6,7,2015-05-05 11:09,互动先锋,['http://ww2.sinaimg.cn/large/6f282057jw1ert789pc16j20c8096758.jpg'],,
3827631361759244,CbAOI7nEU,5250874342,群裕社区志愿服务-02,#漳州—我的城市我的家#漳州突出整治市区内河及九龙江西溪、北溪水环境，加强治理“一环”、“三沿”“青山挂白”问题，注重保护海岸、海湾、海岛、海滩、海水“五海”资源，积极推进沿海防护林、城市森林、郊野公园、湿地公园、森林公园和文化生态走廊等“六大工程”，良好的生态环境得到巩固提升。,,,,漳州—我的城市我的家,3,0,0,2015-04-03 19:51,红米手机,,,
3826022963471802,CaUYwezaO,3122462211,钟声0596,#漳州—我的城市我的家#漳州突出整治市区内河及九龙江西溪、北溪水环境，加强治理“一环”、“三沿”“青山挂白”问题，注重保护海岸、海湾、海岛、海滩、海水“五海”资源，积极推进沿海防护林、城市森林、郊野公园、湿地公园、森林公园和文化生态走廊等“六大工程”，良好的生态环境得到巩固提升。,,,,漳州—我的城市我的家,4,2,0,2015-03-30 09:20,超话,,,
3823575561705554,C9Tj679GW,2639029341,福州发布,"【福州慢行廊道连贯全城构成文化休闲“绿岛链”】近年来,我市结合内河综合整治,全面完善沿河绿道系统,绿地中不仅有安全舒适的步行道,还尽可能连贯城市各公园、广场和其他开放空间,形成联系滨水、山地、历史文化街区和重要城市公共空间的慢行廊道,构成文化休闲“绿岛链”。O福州慢行廊道连贯全城　构成文化休闲“绿岛链”",,,,,17,5,6,2015-03-23 15:15,微博 weibo.com,"['http://ww3.sinaimg.cn/large/9d4c645dgw1eqfoogceygj20r80f413p.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgw1eqfoogq68gj20r80ffafx.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgw1eqfooh2ecdj20r80e5dn3.jpg', 'http://ww2.sinaimg.cn/large/9d4c645dgw1eqfoohh0hnj20r80hrdrc.jpg', 'http://ww1.sinaimg.cn/large/9d4c645dgw1eqfoohsbv8j20r80fs46t.jpg', 'http://ww2.sinaimg.cn/large/9d4c645dgw1eqfooi5inej20r80gntgk.jpg', 'http://ww2.sinaimg.cn/large/9d4c645dgw1eqfooihn5lj20r80ehthg.jpg']",,
3823505789812280,C9RuyFaCA,2637021793,鼓楼发布,"【福州慢行廊道连贯全城构成文化休闲“绿岛链”】近年来,我市结合内河综合整治,全面完善沿河绿道系统,绿地中不仅有安全舒适的步行道,还尽可能连贯城市各公园、广场和其他开放空间,形成联系滨水、山地、历史文化街区和重要城市公共空间的慢行廊道,构成文化休闲“绿岛链”。O网页链接",,,,,0,0,0,2015-03-23 10:38,360安全浏览器,"['http://ww2.sinaimg.cn/large/9d2dc261gw1eqfgo4oucfj20r80ehk04.jpg', 'http://ww1.sinaimg.cn/large/9d2dc261gw1eqfgo55v3bj20r80f4wpg.jpg', 'http://ww1.sinaimg.cn/large/9d2dc261gw1eqfgo5n4dbj20r80e5wlq.jpg', 'http://ww4.sinaimg.cn/large/9d2dc261gw1eqfgo64sohj20r80gngtg.jpg']",,
3823443391094928,C9PRV4AQ8,1895697240,福州日报,"#福州生活#【湖滨河畔绿串城乐享福州慢生活[推荐]】近年来,我市结合内河综合整治，全面完善沿河绿道系统,还尽可能连贯城市各公园、广场和其他开放空间,形成联系滨水、山地、历史文化街区和重要城市公共空间的慢行廊道。白马河、安泰河、西湖、晋安河、光明港…湖滨河畔的慢道，下图你能认出几个？",,,,福州生活,2,1,2,2015-03-23 06:30,微博 weibo.com,"['http://ww1.sinaimg.cn/large/70fe0b58gw1eqew55rreaj20dw09ognn.jpg', 'http://ww1.sinaimg.cn/large/70fe0b58gw1eqew5714ypj20dw09nq4j.jpg', 'http://ww3.sinaimg.cn/large/70fe0b58gw1eqew5aycf6j20dw099n03.jpg', 'http://ww1.sinaimg.cn/large/70fe0b58gw1eqew5b9aplj20dw08ignk.jpg', 'http://ww2.sinaimg.cn/large/70fe0b58gw1eqew5bnaiwj20dw06xgnb.jpg', 'http://ww2.sinaimg.cn/large/70fe0b58gw1eqew5c7jrtj20dw07pmzy.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1eqew5cb9nzj20dw06twgd.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1eqew5cogwhj20dw07vq4c.jpg', 'http://ww3.sinaimg.cn/large/70fe0b58gw1eqew5d3k6kj20dw078dhn.jpg']",,
3817336774017464,C7h0xgR7O,5338119892,晴天雨天lion,#我心中最美的福州#经过30年的改革开放，福州变成了人杰地灵的有福圣地。在海西建设中，各种高楼和城市综合体拔地而起，道路拓宽、内河整治、老房拆迁、新建海港、大桥修缮……城市面貌日新月异。@福州志愿@福州文明网,,,"福州志愿,福州文明网",我心中最美的福州,0,0,0,2015-03-06 10:04,超话,"['http://ww1.sinaimg.cn/large/005PgcPWgw1epvs66m6upj30qt0h5dk2.jpg', 'http://ww2.sinaimg.cn/large/005PgcPWgw1epvs697wf5j30b108adgx.jpg', 'http://ww4.sinaimg.cn/large/005PgcPWgw1epvs6ce6z2j30qy0hc7ey.jpg', 'http://ww2.sinaimg.cn/large/005PgcPWgw1epvs6fuflmj30r90hxdnh.jpg', 'http://ww2.sinaimg.cn/large/005PgcPWgw1epvs6il26uj30qs0ht7a5.jpg', 'http://ww3.sinaimg.cn/large/005PgcPWgw1epvs6kfsw1j30dw083tar.jpg']",,
3809096300419313,C3ODs1L57,3298227641,漳州人那点事儿,#漳州生活#【水城、绿城、历史文化名城漳州城市逐渐变美了】漳州市老年人体育活动中心、重竞技馆，让漳州市民多了休闲好去处；市区内河整治和胜利路立面改造，给漳州“清肠洗脸”；闽南文化生态走廊示范段，如一张城市名片，让人感受闽南文化的特色底蕴，享受生趣盎然的美景……O网页链接,,,,漳州生活,0,0,2,2015-02-11 16:19,360安全浏览器,['http://ww3.sinaimg.cn/large/c496f5b9gw1ep5hrzy1drj20dd08wdgj.jpg'],,
3804367666973555,C1PCCtg8H,2639029341,福州发布,"【奥体周边五条内河计划上半年完成整治】#福州城建#海峡奥体中心周边水系主要包括洪湾河、飞凤河、台屿河、浦上河和阳岐河连接段等5条内河。这5条内河将以截污为前提,通过生态补水和沟通水系等措施,结合海峡奥体中心周边景观建设,全面实施清淤、驳岸建设、河道连通和景观工程。O今年青运会前　奥体周边五条内河将水清岸美(图)",,,,福州城建,2,0,2,2015-01-29 15:09,专业版微博,,,
3804306224954542,C1O1wkMTY,2553604372,福州新闻网fznews,"【今年青运会前奥体周边五条内河将水清岸美】今年,首届全国青运会在福州举办,海峡奥体中心是主场馆。为了当好东道主,福州在加大奥体周边路网建设的同时,还加快对内河进行综合整治,有望今年青运会前脱胎换骨,实现水清岸美。O今年青运会前　奥体周边五条内河将水清岸美(图)",,,,,1,0,2,2015-01-29 11:05,微博 weibo.com,['http://ww1.sinaimg.cn/large/9834e914gw1eoq7n8q5nmj20dw099jtp.jpg'],,
3804302697247736,C1NVPupsY,2636720373,仓山发布,"【今年青运会前奥体周边五条内河将水清岸美】#仓山新闻#今年,首届全国青运会在福州举办,海峡奥体中心是主场馆。为了当好东道主,福州在加大奥体周边路网建设的同时,还加快对内河进行综合整治,洪湾河、飞凤河、台屿河、浦上河和阳岐河连接段等5条内河,有望今年青运会前脱胎换骨。O今年青运会前　奥体周边五条内河将水清岸美(图)",,,,仓山新闻,0,0,0,2015-01-29 10:51,微博 weibo.com,,,
3803232184536763,C1m5cj2dB,3846659691,龙海在线,"【龙海：舞活西溪一条龙】每天华灯初上,林建民都要到龙海市区紫葳公园透透气,活动活动筋骨.“在这里锻炼环境优美,心情舒畅,旁边的内河整治后也没有什么臭味了.”和林建民有着同样感受的还有不少龙海市民:西溪一条龙整治工程,开创出一片河清水畅岸绿的新天地！详情：O网页链接。",,,,,0,0,0,2015-01-26 11:57,微博 weibo.com,['http://ww1.sinaimg.cn/large/e5475e6bgw1eomsak6eb6j20dm09z75r.jpg'],,
3803227613422661,C1lXPemod,5134043072,直通屏山,【漳州市全面启动内河整治打通水脉扮靓城市美】开展内河整治，是贯彻落实市委的决策部署，落实宜居环境建设、生态文明建设的重要抓手。去年来，漳州市把内河整治工作作为推进“水城”建设、创建全国文明城市的重要任务，全面启动内河整治。O市人大常委会监督推动内河整治工作取得实效,,,,,0,0,1,2015-01-26 11:39,微博 weibo.com,,,
3801961352791672,C0P1tbIeY,1602111671,行思远2010,福州市老是想忽悠媒体人写内河整治如何有效果，其实，我想说，真的不是这样的。另我没写过。,,福州广场,,,0,0,1,2015-01-22 23:48,三星Galaxy NOTE III,,,
3799112288091769,BFAmwxX2p,3647311992,可以一觉到天亮,#2015年福州两会#希望能够改进整治办法，早日恢复内河的干净整洁。,,,,2015年福州两会,0,0,0,2015-01-15 03:06,超话,,,
3798844905170612,BFtpglH6Y,2639029341,福州发布,#2015福州两会#【图解：2015年福州内河如何整治】,,,,2015福州两会,5,5,3,2015-01-14 09:24,专业版微博,['http://ww4.sinaimg.cn/large/9d4c645dgw1eo8sf6ppaij20fa31oncy.jpg'],,
3798659873170983,BFoAPdiUT,3072846697,星光洒落,福州去年财政民生支出452.27亿5.64亿整治40条内河O福州去年财政民生支出452.27亿5.64亿整治40条内河,,,,,0,0,0,2015-01-13 21:09,小米手机3,,,
3798659357779578,BFozZwDP4,3107059684,炎黄V蚩尤,明细表有吗？//“福州去年财政民生支出452.27亿5.64亿整治40条内河”——网易云阅读订阅源《福州新闻资讯》。O网页链接,,,,,0,0,0,2015-01-13 21:07,网易云阅读,['http://ww1.sinaimg.cn/large/b931f7e4jw1eo8741i1u7j20u01el129.jpg'],,
3798528495618769,BFlaVnzHj,1868166010,13级造价1班团支部,光明港公园将于春节前完工开放，海峡奥体中心片区内河整治加快推进，左海西湖连通工程一期（左海清淤）、茶亭河、龙津河、洋里溪等4个内河整治方面的为民办实事项目圆满完成……去年以来，我市内河整治继续发力、成效日显，福州市民枕水而居、伴水而行的美好愿景已触手可及。O网页链接,,,,,0,0,0,2015-01-13 12:27,小米手机2,,,
3798502360252921,BFkuM13Nn,2540184984,福州晚报,#关注福州“两会”#【完成飞凤河、台屿河等6条内河整治】今年还将启动清富河、流花溪等7条内河整治。启动实施旧屋区改造473万平方米。综合整治100个以上老旧住宅小区。,,,,关注福州“两会”,1,2,4,2015-01-13 10:43,360安全浏览器,,,
3798492788682797,BFkfkAqN7,2662253762,文明福州微博,光明港公园将于春节前完工开放，海峡奥体中心片区内河整治加快推进，左海西湖连通工程一期（左海清淤）、茶亭河、龙津河、洋里溪等4个内河整治方面的为民办实事项目圆满完成……去年以来，我市内河整治继续发力、成效日显，福州市民枕水而居、伴水而行的美好愿景已触手可及。O网页链接,,,,,7,1,1,2015-01-13 10:05,360安全浏览器,,,
3798246047046107,BFdPmtz0T,5134043072,直通屏山,"【福州29条内河完成阶段性整治两条内河完成验收】“山在城中,城在水中。”改善内河生态环境,一直是福州市委、市政府多年来的民生工程之一。经过3年多的努力,江北城区水质明显改善,70%的河道实现去黑除臭。O福州29条内河完成阶段性整治两条内河完成验收",,,,,1,0,0,2015-01-12 17:44,微博 weibo.com,['http://ww1.sinaimg.cn/large/005BrV8kgw1eo6vn6ntysj30dw09awf3.jpg'],,
3798214581323082,BFd0C5yc2,1875373134,三明老虎,福州内河整治持续发力枕水而居愿景已触手可及-城建-东南网O福州内河整治持续发力枕水而居愿景已触手可及,,,,,0,0,1,2015-01-12 15:39,百度分享,['http://ww2.sinaimg.cn/large/6fc7ec4ejw1eo6s136btaj20r80ccdkv.jpg'],,
3798188613582691,BFckJf21l,2553604372,福州新闻网fznews,【福州内河整治攻坚3年：江北城区70%河道去黑除臭】因内河水系发达，福州自古被誉为“东方威尼斯”，但随着近代经济社会发展和城市人口膨胀，受工业废水、生活污水等影响，福州内河陷入脏、臭、堵、涝等难题。3年前，一场内河综合整治攻坚战在福州拉开了帷幕……O福州内河整治攻坚3年：江北城区70%河道去黑除臭,,,,,3,129,1,2015-01-12 13:56,微博 weibo.com,,,
3798185455557449,BFcfDnjKh,2815224714,福建广播电视新闻中心,"【福州：29条内河完成阶段性整治】经过多年的努力,光明港、晋安河、浦下河、安泰河、白马河、芳沁园河、港头河、解放溪、浦东河、五四河、新店溪、洋洽河等28条内河已完成阶段性整治,城区主干河道基本实现“水清、河畅、岸绿、景美”的目标,福州城区内河综合整治项目荣获2012年度全国人居环境范例奖。",,,,,0,0,0,2015-01-12 13:44,微博 weibo.com,['http://ww3.sinaimg.cn/large/a7cceb8agw1eo6oo9k3m7j20cl08c0tm.jpg'],,
3798136743164706,BFaZ4dhhE,2718404223,中国社区商务网,"【福州29条内河完成阶段性整治两条内河完成验收】山在城中,城在水中。”福州内河纵横交错,但随着城市的发展扩张,这些曾经养育福州人、孕育灿烂闽都文化的城市内河却一度成为“排污渠”、“臭水沟”。改善内河生态环境,一直是福州市委、市政府多年来的民生工程之一。经过3年多O福州29条内河完成阶段性整治两条内河完成验收",,,,,0,0,0,2015-01-12 10:30,分享按钮,['http://ww3.sinaimg.cn/large/a2078e7fjw1eo6j39oe0bj20c81hu490.jpg'],,
3798122633268466,BFaCjdIhc,1355313832,福建-海西房产网,"#福州城建#【福州29条内河完成阶段性整治两条内河完成验收】截至上月底,全市已累计完成内河综合整治投资67.2亿元,第一批纳入整治的75条内河中,建成截污管网90公里,改造沿河旧屋区150万平方米,新建沿河带状公园超200万平方米,形成滨河绿道84公里(含17公里自行车道)。O网页链接",,,,福州城建,0,0,0,2015-01-12 09:34,360安全浏览器,['http://ww1.sinaimg.cn/large/50c872a8gw1eo6hgx03o3j20dw09a0tc.jpg'],,
3798106045290249,BFabymceB,2007408697,孖竒,福州29条内河完成阶段性整治两条内河完成验收-城建-东南网看到这种年底甜菊的文章，哥想开骂，福州晚报首席记者，该把你扔到内河洗个澡，浦东最好。。O福州29条内河完成阶段性整治两条内河完成验收,,,,,0,2,0,2015-01-12 08:28,百度分享,['http://ww4.sinaimg.cn/large/77a6a039jw1eo6fkcr027j20b208j3z6.jpg'],,
3797486814238704,BEU4NhMGc,2482621873,福州新闻,近年来，福州市不断推进城市文明建设，不断改善人居生活环境，城市正变得越来越美好。福州市“两会”即将开幕了！！！福州新闻推出特别报道，特此征集广大网友们的意见建议。在内河改造、城市环境综合整治方面有什么想说的？对今后改造有什么建议？请大家不要犹豫！！快来各抒己见吧！！！！,,,,,1,1,0,2015-01-10 15:27,微博 weibo.com,,,
3796857370781797,BEDHz3hnD,2703033997,福建日报莆田新闻,【溪水进城救城内死水】近日，住在涵江区涵东街道人民街的居民发现，附近望江河涵东卓坡段的“一潭死水”一天天“活”起来了，臭味也淡了。记者了解到，这是引调萩芦溪水源进城“生态补水”整治内河的成效。O溪水进城救城内死水,,,,,0,0,0,2015-01-08 21:46,微博 weibo.com,,,
3795350630051764,BE0vl0dsU,3846659691,龙海在线,【内河整治施工忙】元旦佳节，笔者在龙海市紫云片区内河整治工程现场看到一派热火朝天的施工场面。工程自去年8月开工建设以来，已完成投资850万元，预计今年6月底可全面完成建设任务。届时将有效提高河道的输水能力，改善片区的防洪排涝条件和水生态环境。,,,,,2,0,0,2015-01-04 17:59,微博 weibo.com,['http://ww2.sinaimg.cn/large/e5475e6bgw1enxn3ygp5bj208904tq3c.jpg'],,
3793198515834549,BD6wbotPD,3837139480,dayucn,从今年3月开始，漳州市向短板“开刀”，砸重金、挥重拳整治漳州内河。过去，为人所诟病的内河“脏乱差”，正在逐渐改善。截至12月初，今年市区河道计划开展清淤66公里，累计已完成73公里，超额完成了年度计划。O网页链接,,,,,0,0,0,2014-12-29 19:27,搜狗高速浏览器,['http://ww3.sinaimg.cn/large/e4b61a18gw1enqrxxuqwbj20d708utb0.jpg'],,
3793054403968326,BD2LKgElg,3298227641,漳州人那点事儿,#漳州生活#【昔日“黑水河”今时好去处漳州内河初现水清】从今年3月开始，漳州市向短板“开刀”，砸重金、挥重拳整治漳州内河。过去，为人所诟病的内河“脏乱差”，正在逐渐改善。水清、河畅、岸绿、景美的整治目标和美好愿景，已经悄然呈现在漳州市民身边。O网页链接,,,,漳州生活,0,0,1,2014-12-29 09:55,微博 weibo.com,"['http://ww3.sinaimg.cn/large/c496f5b9gw1enqanaft3bj20dd08w3z9.jpg', 'http://ww3.sinaimg.cn/large/c496f5b9gw1enqanawuwnj20dd08wt9w.jpg']",,
3791601426233910,BCqYeq9IW,2815224714,福建广播电视新闻中心,【福州：明年重点推进海峡奥体周边内河整治】昨日，福州市建委对外通报了今年的内河整治情况，同时发布了新一年的整治计划。据了解，福州第一批纳入整治的75条内河，结合青运会，重点推动奥体周边、交通枢纽周边、其他场馆周边、重要城市节点周边的内河整治工作。http://t.cn/RZvA1HH@福建东南网,,,福建东南网,,0,0,1,2014-12-25 09:41,iPhone客户端,['http://ww1.sinaimg.cn/large/a7cceb8ajw1enloijrl00j20dw08rq49.jpg'],,
3782936711431707,ByNyT60s3,1875373134,三明老虎,分享自龙山神獒《福州内河蕴含无限美景》-福州内河蕴含无限美景&#8857;龙山神獒福州，城内有山，内河纵横，可谓得天独厚。近年不断加大内河整治力度，摆脱黑恶臭局面，...(来自@头条博客)-O福州内河蕴含无限美景,,,头条博客,,0,0,1,2014-12-01 11:50,新浪博客,['http://ww1.sinaimg.cn/large/6fc7ec4ejw1emu1e31ut9j20dp09vdi8.jpg'],,
3782208181481844,ByuBQ6duI,2747891242,美联设官博,"【桂后溪上游泥土沉积10米宽河面仅剩1米长满杂草】河面缩小了好多,只剩下一条约1米宽的小河道,福州晋安区新店西园中心小学边上,有这样一条内河。附近居民说,这条内河以前整治过,但后来没有进行管护,慢慢就变成这样了。据晋安区内河整治指挥部相关负责人表示会争取尽快把菜地和杂草清理掉。",,,,,0,0,0,2014-11-29 11:36,微博 weibo.com,['http://ww2.sinaimg.cn/large/a3c97e2agw1emqskkmxczj20dw0aeada.jpg'],,
3781843356912465,Byl7pt0fn,3204006632,碧海追寻,【福州拟加快提升内河整治效果】(新浪新闻客户端下载地址:新浪新闻)O福州拟加快提升内河整治效果,,,,,0,0,0,2014-11-28 11:26,新浪新闻Android版,,,
3781795877257453,ByjSPurZH,2429312524,体育cdq,福州拟加快提升内河整治效果　实现“水清河畅”_福州要闻_新闻频道_福州新闻网O福州拟加快提升内河整治效果　实现“水清河畅”,,,,,0,0,0,2014-11-28 08:17,百度分享,,,
3781186540832007,By4223urt,1575211621,龙山神獒,发表了博文《福州内河蕴含无限美景》福州内河蕴含无限美景&#8857;龙山神獒福州，城内有山，内河纵横，可谓得天独厚。近年不断加大内河整治力度，摆脱黑恶臭局面，尽管尚且不尽如意，但已不断改善。其中几条较O福州内河蕴含无限美景,,,,,0,0,0,2014-11-26 15:56,新浪博客,['http://ww4.sinaimg.cn/large/5de3d265jw1emogdy00ifj20dp09vdi8.jpg'],,
3770975952390071,BtMpla1Lx,1895697240,福州日报,【“七遛八遛，不离福州”】近年来，经过一系列生态修复、景观整治，福州的许多内河，逐渐褪去脏臭的“外衣”，恢复了“城中到处小河沟，垂柳人家夹岸幽”的清丽。漫步福州城，不经意间就会遇上一条古色古香的街区：白墙青瓦、马鞍墙、石板路，，让人不觉放慢了脚步。O【生活】“七遛八遛，不离福州”图赏最宜居的福州,,,,,4,3,1,2014-10-29 11:43,微博 weibo.com,"['http://ww4.sinaimg.cn/large/70fe0b58gw1elrvngz8o1j20b406g0t6.jpg', 'http://ww2.sinaimg.cn/large/70fe0b58gw1elrvnh6aj1j20b406274v.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1elrvnhztxyj20ps0eyaga.jpg', 'http://ww2.sinaimg.cn/large/70fe0b58gw1elrvnicu2uj20qo0cjqaw.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1elrvniqy8vj20qo0hrjyr.jpg', 'http://ww3.sinaimg.cn/large/70fe0b58gw1elrvnj3nbkj20mx0dxtdy.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1elrvnjjebhj20qo0gudnf.jpg', 'http://ww3.sinaimg.cn/large/70fe0b58gw1elrvnjuwvvj20ji0bvtcm.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gw1elrvnkcl0wj20qo0d7dl6.jpg']",,
3767768165412144,BsqXumHWE,2639029341,福州发布,【福州将启动立体绿化示范工程】#福州城建#我市将以中心城区为重点，公共机构带头、公共建筑为主，结合城市景观改造、内河整治、绿色建筑推广等工作，启动立体绿化示范工作建设，以点带面全面推动建筑立体绿化。O福州将启动立体绿化示范工程　提高城市空气质量,,,,福州城建,4,0,2,2014-10-20 15:16,微博 weibo.com,,,
3767683260141791,BsoKy0ASX,2312772974,福州国房网房产,#国房网视角#【一句话新闻】青运会进入倒计时，福州将加快实施奥体片区绿化景观改造以及内河综合整治，确保明年4月完成对路网和内河的改造工作，在明年10月份运动会开办前完成旅游观光和交通节点的环境整治工作。O网页链接,,,,国房网视角,0,0,0,2014-10-20 09:39,360安全浏览器,,,
3749768129507285,BkSHaDThj,2703033997,福建日报莆田新闻,【部分内河脏乱臭市民盼彻底整改】8月13日问政节目中，群众视角短片曝光了多处急需整治的内河河段，场内外观众对内河卫生环境十分关注，市民期盼政府部门能加大内河整治力度，早日让“江南水乡”重现。半个多月过去了，莆田市水利部门对市民反映的问题是否整改到位？O部分内河脏乱臭市民盼彻底整改,,,,,0,0,0,2014-08-31 23:10,微博 weibo.com,,,
3748497561910497,BklDS810t,2112629914,海峡导报闽西南新闻,#打造魅力水城清洗城市动脉#漳州，一座具有丰富历史底蕴的海滨之城从今年年初，漳州市回应民众期待，向“短板”开刀，为了疏通清理城市“动脉”，开展内河整治，进行河道清淤、“两违”整治、引水工程建设等综合治理，为群众提供更加宜居的环境请看导报O打造魅力水城清洗城市动脉,,,,打造魅力水城 清洗城市动脉,1,1,0,2014-08-28 11:02,微博 weibo.com,"['http://ww1.sinaimg.cn/large/7dec2c9agw1ejs633ap0tj20dw07sdgo.jpg', 'http://ww2.sinaimg.cn/large/7dec2c9agw1ejs637v589j20dw07tdgj.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63ck1idj20bu08wt91.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63h2efmj20bv08w74s.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63khlc6j20ck08waaq.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63nrxcoj20db08wt99.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63sb6hnj20dw07t74t.jpg', 'http://ww4.sinaimg.cn/large/7dec2c9agw1ejs63vdv3dj20dw080t9f.jpg']",,
3748492532841123,BklvLbV6z,5217292078,大盗王苏_623,【漳州推进市区内河整治完成河道清淤37.7公里】漳州新闻网讯（记者张志祥）今年，我市开展水环境治理，全面推进内河整治。截至目前，市区内河整治完成投资2.3亿元，占年度计划的70.7%；完成河道清淤37.7公里，占今年计划的57%。O网页链接,,,,,0,0,0,2014-08-28 10:42,微博 weibo.com,,,
3748467623404367,BkkRAehD9,1747674024,小鱼网漳州站,#小鱼城事#内河联动整治初战告捷预计10月底前完成：今年漳州市区河道共开展清淤66公里，累计已完成37.7公里，任务已完成过半。其中实施三湘江清淤8.5公里。老城区段上游主要为暗涵，清淤难度大。剩余2公里增加段由于工程流标导致进度延误，将于8月底进场实施，预计10月底完成。O网页链接,,,,小鱼城事,0,1,1,2014-08-28 09:03,分享按钮,"['http://ww2.sinaimg.cn/large/682b63a8jw1ejs2o5puhdj20dw098wer.jpg', 'http://ww4.sinaimg.cn/large/682b63a8jw1ejs2o5o8s4j20dw098q38.jpg', 'http://ww4.sinaimg.cn/large/682b63a8jw1ejs2o5rkwyj20hd0olq5o.jpg', 'http://ww2.sinaimg.cn/large/682b63a8jw1ejs2o5eoq2j203c03cmx2.jpg']",,
