id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4355243456200475,Hnb8lq11F,2635759011,福州生态环境,【擅建排污口，最高罚50万！《福州市城市内河管理办法》获省人大批准】3月28日上午结束的省十三届人大常委会第九次会议批准了《福州市城市内河管理办法》，将由市人大常委会颁布施行。2013年省十二届人大常委会第五次会议批准的《福州市城市内河管理办法》将同时废止。这是福州市人代会历史上审议通过的首部实体性法规。详情戳→O擅建排污口，最高罚50万！《福州市城市内河管理办法》获省人大批准,,,,,0,0,0,2019-03-29 18:13,搜狗高速浏览器,['http://ww1.sinaimg.cn/large/9d1a7da3ly1g1jtwtvio1j20hq0dgt9d.jpg'],,
4355236858548614,HnaXHzRSS,2635759011,福州生态环境,【擅建排污口，最高罚50万！《福州市城市内河管理办法》获省人大批准】《福州市城市内河管理办法》获省人大批准这是福州市人代会审议通过的首部实体性法规将由福州市人大常委会颁布施行详情戳O擅建排污口，最高罚50万！《福州市城市内河管理办法》获省人大批准,,,,,0,0,0,2019-03-29 17:47,专业版微博,,,
4339302329014079,HguqQBOYn,2635759011,福州生态环境,【环保普法10】企业未按规定设置排污口将被重罚，严重的还要停产！近年以来，我国多项环保法律法规相继修订，对企业环保责任提出了更加严格、缜密的要求，同时加大处罚力度，让正在想或者正在进行环境违法行为的企业主倍感压力，形成了强有力的震慑作用。O【环保普法10】企业未按规定设置排污口将被重罚，严重的还要停产！,,,,,0,0,0,2019-02-13 18:29,微博 weibo.com,,,
4338479603652847,Hg91SfkgT,1698857957,海峡都市报,#海都记者新春走基层#【春运里的动车“吸污人”】晚上9点，福州东车辆段的动车整备车间里，45岁的翁金明右手举着吸污管，左手拧开车厢上的排污口，麻利地将吸污管接上动车，随着一阵扑面而来的臭味儿，翁金明开始了他晚间的工作。春运的日子里，他在这个岗位上度过了一个又一个的夜晚，这是他经历的第六个春运。O网页链接,,,,海都记者新春走基层,1,1,19,2019-02-11 12:00,微博 weibo.com,['http://ww3.sinaimg.cn/large/654283e5gy1g029q6ro6uj20hs0bumyl.jpg'],,
4327373916694375,Hbu7ts5vN,2639029341,福州发布,#榕城分享#【实用！你家的洗衣机清洗过吗？手把手教你清洁洗衣机内部】波轮洗衣机藏污纳垢的重灾区包括布袋区域、桶外围区域，滚筒洗衣机最脏的地方在排污口、滚筒外围以及密封圈内部。清洗全流程演示↓↓转存！L央视一套的秒拍视频,,,,榕城分享,5,0,2,2019-01-11 20:30,微博 weibo.com,,"http://gslb.miaopai.com/stream/WqEMqQOal1boSGczyEUAsNNPIey3-SOoptLAEw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_ld&mpflag=16&ori=0&ps=1BVp4ysnknHVZu&Expires=1607663637&ssig=elaSd5LxMe&KID=unistore,video",
4326924836240693,Hbir9qbul,2553604372,福州新闻网fznews,#2019福州两会##全力打造幸福之城#【《福州市城市内河管理办法》全解读！】市十五届人大三次会议9日下午表决通过《福州市城市内河管理办法》，按照法规规定，向内河水体丢弃生活垃圾最高罚款3000元，未经批准在城市内河管理范围内新改扩建排污口，逾期不拆除的最高罚款50万元。O《福州市城市内河管理办法》全解读,,,,"2019福州两会,全力打造幸福之城",0,0,0,2019-01-10 14:45,专业版微博,['http://ww3.sinaimg.cn/large/9834e914gy1fz1hkasjztj20ku8x4u10.jpg'],,
4326878389396748,HbheeDqws,1895697240,福州日报,#2019福州两会#【《福州市城市内河管理办法》全解读！】市十五届人大三次会议9日下午表决通过《福州市城市内河管理办法》，按照法规规定，向内河水体丢弃生活垃圾最高罚款3000元，未经批准在城市内河管理范围内新改扩建排污口，逾期不拆除的最高罚款50万元。O《福州市城市内河管理办法》全解读,,,,2019福州两会,0,0,1,2019-01-10 11:41,360安全浏览器,['http://ww2.sinaimg.cn/large/70fe0b58gy1fz1c6i2hbtj20ku8x4u10.jpg'],,
4280176675931975,GxDLdoTb1,2639029341,福州发布,#福州城建#【梅峰河：又一个城市生态走廊】梅峰河全长660米，其中上游暗涵150米的河道因周边建筑影响，直接被混凝土盖板覆盖，暗河内排污口形成合流污水。建筑物紧邻河道，覆盖的河道淤积严重，没有补水来源，水动力不足，水体黑臭严重。去年起，我市攻坚治理梅峰河，采用底泥清淤、消减内源污染物、控源截污、拦截收集污水、新建地理式处理站、活水循环、新建液压钢板坝等，将使整治后河水保持在1.2米—1.5米的景观水位。截至目前，沿线绿化和景观步道基本建成，河道治理进入尾声。沿滨河海绵水景和沿河岸步道呈现出串珠式带状滨水公园景观，构建起又一个城市生态走廊，为市民提供新的休闲游憩环境。O梅峰河：又一个城市生态走廊,,,,福州城建,1,0,4,2018-09-03 14:45,微博 weibo.com,"['http://ww1.sinaimg.cn/large/9d4c645dgy1fuw45rsnmdj20r80kftf6.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgy1fuw45su2nhj20r80kfn2q.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgy1fuw45s2tsqj20r80kftcr.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgy1fuw45sqpyaj20r80kf44c.jpg', 'http://ww1.sinaimg.cn/large/9d4c645dgy1fuw45tv9k9j20r80kfagz.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dgy1fuw45s0i8tj20r80kfdmd.jpg', 'http://ww4.sinaimg.cn/large/9d4c645dgy1fuw45tmo48j20r80kfagl.jpg', 'http://ww2.sinaimg.cn/large/9d4c645dgy1fuw45u372ej20r80kfaga.jpg']",,
4244719371843734,GiLm17JDE,2815224714,福建广播电视新闻中心,【福州市开展污染源全面普查推进普查机构信息化建设】自去年启动第二次全国污染源普查以来，福州市完成了污染源普查准备阶段工作任务，目前已按照进度要求进入全面普查阶段。同时，福州市全面推进入河（海）排污口清查工作。由建设、环保部门牵头委托第三方机构进行精准排查，全面推进各县（市）、马尾区、长乐区其他入河排污口调查。现已初步完成入海排污口摸排，正全力推进农业源普查清查工作。（福州日报）,,,,,0,0,4,2018-05-28 18:30,HUAWEI Mate 9,['http://ww4.sinaimg.cn/large/a7cceb8agy1frr30wa5flj20k00b90u0.jpg'],,
4232761365236763,GdKgUlYjV,2635759011,福州生态环境,【做实做细，福清环保局排污口规范化专项整治见成效！】近期，福清市环保局组织开展全市小流域范围内工业污染源排污口规范化专项清理整治行动。此次专项行动，重在源头控污，强化规范排放，加强流域整治，专项行动将持续至6月底。O网页链接,,,,,0,0,0,2018-04-25 18:33,微博 weibo.com,['http://ww1.sinaimg.cn/large/9d1a7da3gy1fqp31ds713j20d507sjry.jpg'],,
4230819809487930,GcVLmDOf8,1148633073,单馨田的微博,福州市在治理内河，说堵死了排污口，做到无直排。这就是治理好了的成果，这就是无直排，这就是被堵死了的洞口……这边治理，这边排污……内河直通闽江，闽江通着海！L单馨田的微博的秒拍视频,,福州·王庄,,,0,1,1,2018-04-20 09:58,荣耀7 世界有点不同,,"http://f.us.sinaimg.cn/001ydCgqlx07jPI1u4EU0104020046lO0k010.mp4?label=mp4_ld&template=360x636.28&ori=0&ps=1BVp4ysnknHVZu&Expires=1607663657&ssig=JY1O3qoZXA&KID=unistore,video",
4218474014057819,G7KANh1CH,2591073134,padi马,湖前的内河，在不断地变成臭水沟，塞纳阳光的排污口到了夜里就使劲摸黑河水。@福州今日热点@福州身边事儿@福州头条,,,"福州今日热点,福州身边事儿,福州头条",,4,4,2,2018-03-17 08:20,iPhone客户端,"['http://ww2.sinaimg.cn/large/9a70a36egy1fpfi28a79qj20qo0zkn5o.jpg', 'http://ww3.sinaimg.cn/large/9a70a36egy1fpfi28psg2j20zk0qodnc.jpg', 'http://ww1.sinaimg.cn/large/9a70a36egy1fpfi29n21gj20qo0zktgi.jpg', 'http://ww1.sinaimg.cn/large/9a70a36egy1fpfi27v7s9j20qo0zkqam.jpg', 'http://ww1.sinaimg.cn/large/9a70a36egy1fpfi2a59g4j20qo0zkdnt.jpg', 'http://ww4.sinaimg.cn/large/9a70a36egy1fpfi3395alj20qo0zkk04.jpg']",,
4210254248247488,G4iL6yBy0,2637021793,鼓楼发布,【屏东河截污4月底前完工】屏东河全长1200米，上游接龙峰河，下游接五四河，沿河有12个排污口，水流滞缓，长期淤积，造成水体黑臭，一遇暴雨，极易内涝。2017年，屏东河被纳入福州鼓台中心区PPP水系综合治理项目，采取“清淤、截污、活水”及沿河景观提升的综合治理措施。根据任务安排，4月30日前要完成屏东河河底截污，随后将进入拆除支护、河底二次清淤以及铺设鹅卵石等河底施工，这些后期工作大致在5月底前全部完成。O网页链接,,,,,1,1,0,2018-02-22 15:58,微博 weibo.com,['http://ww2.sinaimg.cn/large/9d2dc261gy1fopa4kssiuj20ir0cgqne.jpg'],,
4210194290755345,G4hcp3auZ,2639029341,福州发布,#福州城建#【屏东河截污4月底前完工】屏东河全长1200米，上游接龙峰河，下游接五四河，沿河有12个排污口，水流滞缓，长期淤积，造成水体黑臭，一遇暴雨，极易内涝。2017年，屏东河被纳入福州鼓台中心区PPP水系综合治理项目，采取“清淤、截污、活水”及沿河景观提升的综合治理措施。根据任务安排，4月30日前要完成屏东河河底截污，随后将进入拆除支护、河底二次清淤以及铺设鹅卵石等河底施工，这些后期工作大致在5月底前全部完成。O屏东河截污4月底前完工　30人春节期间驻守工地,,,,福州城建,1,0,2,2018-02-22 12:00,微博 weibo.com,['http://ww2.sinaimg.cn/large/9d4c645dgy1fop2ikkh7jj20p00gm4c4.jpg'],,
4190338459182168,FBU7bCwHu,2639029341,福州发布,#福州城建#【阳岐河基本消除黑臭】阳岐河长4833米，是整个龙津阳岐水系活水保质的主干通道，宽4米至18米，排污口众多、排污量大，清除积淤、源头截污是治理的重中之重。阳岐河在治理中打出了“控源截污为基、自然纳潮为本、生态修复为辅”的治理“组合拳”。目前，阳岐河沿岸已敷设完成800米的永久截污管，一体化分离处理设备也完成安装调试顺利投用，初步形成沿河截污系统，实现基本消除黑臭。O阳岐河基本消除黑臭,,,,福州城建,2,1,0,2017-12-29 17:00,微博 weibo.com,['http://ww1.sinaimg.cn/large/9d4c645dgy1fmxdrrrxnmj20r80gx0xq.jpg'],,
4164964467911168,Frg1oxc3u,1719457137,ZACK谢,你这横幅能把排污口给堵了么？黑乎乎的直接排顶风作案啊。@福州那点事儿LZACK谢的秒拍视频,,福州·世欧上江城,福州那点事儿,,0,1,1,2017-10-20 16:32,Android,,"http://f.us.sinaimg.cn/001qUUSFlx07f9QUl1Nu010f01003cPQ0k01.mp4?label=mp4_ld&template=v2_template_ld_720&ori=0&ps=1BVp4ysnknHVZu&Expires=1607663657&ssig=LOYMPF%2F6an&KID=unistore,video",
4150754874263557,FlimHhT93,5645444706,福建生态环境,#福建环境#【我省重拳推进城市污水管网建设改造和黑臭水体整治】省政府日前下发《推进城市污水管网建设改造和黑臭水体整治工作方案》，明确提出建立长效机制，超常规推进污水管网建设改造和86条黑臭水体整治。其中，福州、厦门城市建成区2017年底前完成黑臭水体清淤疏浚、河道清障、沿河主要排污口截污、生态补水工程，基本消除黑臭水体；到2018年底前基本完善污水管网，达到长“制”久清。O今年内新建改造城镇污水管网1500公里以上·福建日报社数字报刊平台,,,,福建环境,0,0,0,2017-09-11 11:29,微博 weibo.com,,,
4148226468518623,FkeACzK59,1658388624,新浪福建,#福州身边事#【福州今年底前基本消除黑臭水体明年完善污水管网】日前我省出台《推进城市污水管网建设改造和黑臭水体整治工作方案》，要求福州市城市建成区要在今年底前完成黑臭水体清淤疏浚、河道清障、沿河主要排污口截污、生态补水工程，基本消除黑臭水体。到2018年底前基本完善污水管网。O网页链接,,,,福州身边事,1,8,14,2017-09-04 12:02,微博 weibo.com,['http://ww2.sinaimg.cn/large/62d90090gy1fj7cn4wz66j20dw08nabs.jpg'],,
4092069297524421,ECD8RvzrD,2504347764,小禹和妈咪,三盛国际公园长岛区靠埔党路一侧的解放溪，有排污口在排放污水。请监管@福州环保@福州数字城管@福州身边事儿,,,"福州环保,福州数字城管,福州身边事儿",,0,7,1,2017-04-02 12:53,iPhone 7,"['http://ww4.sinaimg.cn/large/95455074gy1fe88kwcs0ij20zk0qoduu.jpg', 'http://ww2.sinaimg.cn/large/95455074gy1fe88kxgqvvj20qo0zkaoi.jpg']",,
4084863240132041,EzBGc0ylH,2553604372,福州新闻网fznews,【台江环保执法人员江绍潘：“确定排污口就像破案”】O台江环保执法人员江绍潘：“确定排污口就像破案”,,,,,0,0,0,2017-03-13 15:39,专业版微博,['http://ww1.sinaimg.cn/large/9834e914gy1fdl9671gc6j20fa0a5755.jpg'],,
4041684939027035,EhupLBSll,1215261540,福州身边事儿,#福州身边事#【触目惊心！陆庄河200米河道竟有10余排污口肆意向内河排污】“怡山境巷靠陆庄河的住户，经常将生活污水直排陆庄河，造成内河污染。”张先生反映，从鼓楼怡山境巷到福建省建筑科学研究院一带的陆庄河，短短不到200米的距离，前后共有10多处排污口，肆意向内河排污。#福州投诉#@福州日报,,,福州日报,"福州身边事,福州投诉",2,7,7,2016-11-14 12:04,微博 weibo.com,['http://ww2.sinaimg.cn/large/486f6b64gw1f9ri6322sfj20go0b1whi.jpg'],,
4041297360561536,EhkkE2m52,5134043072,直通屏山,#政务指数##舆情关注#【福州陆庄河200米河道竟有10多处排污口肆意向内河排污】“怡山境巷靠陆庄河的住户，经常将生活污水直排陆庄河，造成内河污染。”近日，市民张先生致电本报党报热线83751111反映此事。记者走访发现，从鼓楼区怡山境巷到福建省建筑科学研究院一带的陆庄河，短短不到200米的距离，前后共有10多处排污口，肆意向内河排污。O福州陆庄河200米河道竟有10多处排污口肆意向内河排污,,,,"政务指数,舆情关注",1,0,0,2016-11-13 10:23,专业版微博,,,
4029718866793276,Ect7EsveY,2426952957,福建今日热点,#福州身边事#【记者直击福州水系整治餐馆污水多数直排内河】为加强市区内河管理，全面推进城区内河整治工作，改善城区内河水环境质量，10月至12月，围绕“黑臭河段、无管网河段、晴天排污口”三项突出问题，福州将开展“内河执法百日攻坚行动”。昨日，海都记者随市环保局执法人员一起巡查了白马河水系、晋安河水系等水系。O记者直击福州水系整治餐馆污水多数直排内河,,,,福州身边事,0,2,4,2016-10-12 11:35,iPhone客户端,"['http://ww4.sinaimg.cn/large/90a85cfdgw1f8pbxe0z7vj20dw0dw75y.jpg', 'http://ww1.sinaimg.cn/large/90a85cfdgw1f8pbxdo6h5j20dw0dw0u6.jpg', 'http://ww1.sinaimg.cn/large/90a85cfdgw1f8pbxfecokj20dw0dw3zm.jpg', 'http://ww2.sinaimg.cn/large/90a85cfdgw1f8pbxfs7t3j20dw0dw75s.jpg', 'http://ww3.sinaimg.cn/large/90a85cfdgw1f8pbxg6z17j20dw0dwgnh.jpg', 'http://ww4.sinaimg.cn/large/90a85cfdgw1f8pbxgks4gj20dw0dwdh7.jpg', 'http://ww2.sinaimg.cn/large/90a85cfdgw1f8pbxh42uhj20dw0dwabp.jpg', 'http://ww2.sinaimg.cn/large/90a85cfdgw1f8pbxhnwvqj20dw0dwabj.jpg', 'http://ww1.sinaimg.cn/large/90a85cfdgw1f8pbxi6phkj20dw0dwdhp.jpg']",,
4029706834023541,EcsOfgSHP,5498801515,福建天澜环保科技有限公司,#天澜时事追踪#【记者直击福州水系整治餐馆污水多数直排内河】为加强市区内河管理，全面推进城区内河整治工作，改善城区内河水环境质量，10月至12月，围绕“黑臭河段、无管网河段、晴天排污口”三项突出问题，福州将开展“内河执法百日攻坚行动”。昨日，海都记者随市环保局执法人员一起巡查了白马河水系、晋安河水系等水系。cr@海峡都市报O记者直击福州水系整治餐馆污水多数直排内河,,,海峡都市报,天澜时事追踪,0,0,1,2016-10-12 10:47,360安全浏览器,"['http://ww4.sinaimg.cn/large/00608pt1gw1f8paihwfyej30dw0dw41t.jpg', 'http://ww4.sinaimg.cn/large/00608pt1gw1f8paij92g3j30dw0dwacu.jpg', 'http://ww1.sinaimg.cn/large/00608pt1gw1f8pail7yvfj30dw0dwwhi.jpg', 'http://ww3.sinaimg.cn/large/00608pt1gw1f8pain4hhej30dw0dwdif.jpg', 'http://ww1.sinaimg.cn/large/00608pt1gw1f8paiof781j30dw0dwadc.jpg', 'http://ww4.sinaimg.cn/large/00608pt1gw1f8paiq922yj30dw0dwju6.jpg', 'http://ww2.sinaimg.cn/large/00608pt1gw1f8paita1sbj30dw0dw40s.jpg', 'http://ww2.sinaimg.cn/large/00608pt1gw1f8paj0gfgbj30dw0dw418.jpg', 'http://ww1.sinaimg.cn/large/00608pt1gw1f8paj1l5z0j30dw0dwad7.jpg']",,
