id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4267855484478358,GstekiN1A,2639029341,福州发布,#福州关键词#【生态司法审判有个“永泰样本”】设立国内首个“古村落古庄寨复兴司法保护基地”，成立全省首个“水资源保护巡回审判点”，永泰生态司法审判，已经成为全市乃至全省知名的品牌。2016年，永泰法院成为“福建省高级人民法院生态环境审判示范基地”，是全省7家法院之一，也是福州市唯一一家。2017年4月全省首次深入开展生态环境资源审判实务研究基地和实践、示范基地建设调研活动在永泰举行，永泰法院两次向全省法院介绍生态司法保护经验。目前，永泰法院正在以“审判专家库”为核心，建立健全“行业专家库”“调解专家库”“法学专家库”，形成覆盖农业、林业、水利、环保、国土等领域的“1+3”多维生态审判专家智库。O网页链接,,,,福州关键词,1,1,1,2018-07-31 14:45,微博 weibo.com,['http://ww3.sinaimg.cn/large/9d4c645dgy1ftsuvrb369j20go0b4dik.jpg'],,
4263283881867870,GqyiM7PUW,5534693630,小小豆最可爱了,#青春建新功，实践展风采，2018江夏学子实践进行时#昨日，“生命之源”团队去到了祥坂污水处理厂和福州市环保局进行调研采访。我们在祥坂污水处理厂了解了污水严格的处理程序，通过对环保局流域处李处长的采访，我们深刻体会到环保人保护水资源的不易，让我们一起节水，爱水，护水！@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,建阳市,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",青春建新功，实践展风采，2018江夏学子实践进行时,0,1,2,2018-07-18 23:59,iPhone客户端,"['http://ww2.sinaimg.cn/large/0062z0E6gy1fteghc8zb8j30qo0hsn3e.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1fteghahjtvj30k00dcwgd.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1ftegh9kwgaj30k00dcmzd.jpg', 'http://ww4.sinaimg.cn/large/0062z0E6gy1ftegi20k8sj33k02o0npg.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftegh99f16j30k00dc0tw.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1ftegha3rmbj30qo0hsn15.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1fteghboxbfj30qo0hsaep.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1ftegh8vsjtj30qo0hs0x0.jpg', 'http://ww4.sinaimg.cn/large/0062z0E6gy1fteghb7qi4j30zk0qoqa3.jpg']",,
4263283294494534,GqyhPiReu,5534693630,小小豆最可爱了,#奋进新时代，青春做先锋#昨日，“生命之源”团队去到了祥坂污水处理厂和福州市环保局进行调研采访。我们在祥坂污水处理厂了解了污水严格的处理程序，通过对环保局流域处李处长的采访，我们深刻体会到环保人保护水资源的不易，让我们一起节水，爱水，护水！@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,建阳市,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",奋进新时代，青春做先锋,0,1,0,2018-07-18 23:56,iPhone客户端,"['http://ww2.sinaimg.cn/large/0062z0E6gy1ftegfgy0ucj30qo0hsn3e.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1ftegffyph8j33k02o0npg.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftegfheekqj30k00dcmzd.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftegfi73qbj30k00dcwgd.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftegfhsk0qj30k00dc0tw.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftegfir7gzj30qo0hsn15.jpg', 'http://ww4.sinaimg.cn/large/0062z0E6gy1ftegf925opj30qo0hs0x0.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftegfj8omjj30qo0hsaep.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftegfk1er0j30zk0qoqa3.jpg']",,
4226912014696564,Gbi6tjHN2,1894231930,绿家园环境友好中心,#环保课堂进校园#在清明小长假开始之前，绿家园“水环保课堂”再次开讲。这一次，绿家园工作人员和来自闽江学院、福建师范大学两所高校的志愿者们分别给福州中山小学二年一班与五年二班的同学们带去了两堂生动的水环境保护课程。通过半个多小时的课堂学习与分享，同学们进一步了解地球水资源、生物多样性和常见水污染等方面的知识，也意识到环境保护的重要性。,,,,环保课堂进校园,0,0,1,2018-04-09 15:10,iPhone客户端,"['http://ww2.sinaimg.cn/large/70e7af7agy1fq6f8y52g4j20tu0qo0xt.jpg', 'http://ww4.sinaimg.cn/large/70e7af7agy1fq6f8yr1qnj20vy0qoq8m.jpg', 'http://ww2.sinaimg.cn/large/70e7af7agy1fq6f8zc6gpj20zk0qogsx.jpg', 'http://ww4.sinaimg.cn/large/70e7af7agy1fq6f8xplujj20zk0qotfi.jpg', 'http://ww3.sinaimg.cn/large/70e7af7agy1fq6f8zyhjbj20qo0zmai9.jpg']",,
4220436575859389,G8zEdoAih,2635759011,福州生态环境,【节约水资源，保护水环境！福州市多部门联合开展第26届3·22“世界水日”纪念活动】联合国确定2018年“世界水日”的宣传主题是“Natureforwater”（借自然之力，护绿水青山），我国纪念2018年“世界水日”和“中国水周”活动的宣传主题是“实施国家节水行动，建设节水型社会”。O网页链接,,,,,0,0,0,2018-03-22 18:19,微博 weibo.com,['http://ww2.sinaimg.cn/large/9d1a7da3gy1fplrk0q795j20p00e2dgr.jpg'],,
4129457180500248,FcmjA268w,2387904693,青春福大,#福州大学社会实践工作阶段汇报#接下来的“河小禹”赴古田实践队，用自己的行动呼吁大家爱护母亲河，保护环境，爱护水资源,,,,福州大学社会实践工作阶段汇报,0,0,3,2017-07-14 16:59,iPhone 6s,"['http://ww4.sinaimg.cn/large/8e5488b5gy1fhjiptfqu1j20rs0ku0w8.jpg', 'http://ww1.sinaimg.cn/large/8e5488b5gy1fhjipupaztj20rs0kugp8.jpg']",,
4088583709281917,EBasWCWEl,2730549204,共青团福建省委,【厉害！一点也不能少的中国河流地图】近日，@福大2016级会计一班的同学发起中国河流水系拼图活动，拼图由323块碎片组成，足足有3米宽4米长，12平方米大，十个人共耗时4个多小时才完成！象征着水资源#中国水周#的开始，中国河流地图，一点也不能少！保护水资源，一个也不能少！@福州大学,,,"福大2016级会计一班,福州大学",中国水周,19,6,33,2017-03-23 22:03,Android,"['http://ww1.sinaimg.cn/large/a2c0dfd4gy1fdx4fyuv9ej20m80godh8.jpg', 'http://ww1.sinaimg.cn/large/a2c0dfd4gy1fdx4fxduc4j20m80etdgv.jpg', 'http://ww1.sinaimg.cn/large/a2c0dfd4gy1fdx4g0uvxoj20gh0m8wf1.jpg', 'http://ww1.sinaimg.cn/large/a2c0dfd4gy1fdx4g0k2dtj20hs0no76b.jpg', 'http://ww3.sinaimg.cn/large/a2c0dfd4gy1fdx4fza1iij20m80etgnk.jpg', 'http://ww2.sinaimg.cn/large/a2c0dfd4gy1fdx4g14845j20gp0m8wfu.jpg', 'http://ww1.sinaimg.cn/large/a2c0dfd4gy1fdx4g02jyoj20m80m8q66.jpg', 'http://ww4.sinaimg.cn/large/a2c0dfd4gy1fdx4fxzwutj20m80etgou.jpg', 'http://ww2.sinaimg.cn/large/a2c0dfd4gy1fdx4g1fz95j20m80ghq50.jpg']",,
4088562292909203,EB9UpccOD,2718644634,福建台新闻频道,#校园风采#【厉害了！！！福州大学学生耗时四小时制作中国河流拼图】3月23日到3月30日是中国水资源保护周，福州大学会计班的同学在学校的青春广场，发起中国河流水系拼图活动，以此方式唤起人们对水资源的关注。拼图足足有3米宽、4米长，12平方米大，由323块组成。最终，一共十个人组成的队伍，花了4个小时将地图拼了出来。@福大2016会计一班@福州大学城新鲜事@福建微校园,,,"福大2016会计一班,福州大学城新鲜事,福建微校园",校园风采,4,5,4,2017-03-23 20:37,OPPO R9s,"['http://ww3.sinaimg.cn/large/a20b399agy1fdx1z01mrrj20qo0hswgt.jpg', 'http://ww1.sinaimg.cn/large/a20b399agy1fdx1z0fy4kj20qo0hsmzn.jpg', 'http://ww3.sinaimg.cn/large/a20b399agy1fdx1z0ukfuj20np0hstab.jpg', 'http://ww4.sinaimg.cn/large/a20b399agy1fdx1z11pzej20hs0nodi0.jpg', 'http://ww4.sinaimg.cn/large/a20b399agy1fdx1z1d859j20hs0no76h.jpg']",,
4087414253247988,EAG2JdCWU,2934343872,福建高校,"#福州身边事#【呼吁保护水资源福大学子发起""晒出母亲河""系列活动】近日，福州大学2016级会计一班学生发起了#晒出你的母亲河，寻找红色水足迹#的系列活动。该活动旨在在3月22日水资源保护日到来之际，追寻河湖的红色印迹，挖掘其中的革命精神。至今，该活动已在微博话题中得到全国各地高校学子的响应，话题讨论还在火热进行中，大家快来晒出你的母亲河@福大2016会计一班",,,福大2016会计一班,"福州身边事,晒出你的母亲河，寻找红色水足迹",2,3,7,2017-03-20 16:36,二师兄的iPhone,"['http://ww1.sinaimg.cn/large/aee688c0gy1fdte4066juj21400qo411.jpg', 'http://ww4.sinaimg.cn/large/aee688c0gy1fdte40ffkzj20c80gdaay.jpg', 'http://ww1.sinaimg.cn/large/aee688c0gy1fdte40r2tkj20go08cgm5.jpg', 'http://ww4.sinaimg.cn/large/aee688c0gy1fdte411wwnj20jg0cx3zs.jpg', 'http://ww2.sinaimg.cn/large/aee688c0gy1fdte41bc6nj20ku0dumyi.jpg', 'http://ww3.sinaimg.cn/large/aee688c0gy1fdte41lsl8j20ku0dugmq.jpg', 'http://ww3.sinaimg.cn/large/aee688c0gy1fdte42447nj20sg0iz40x.jpg', 'http://ww4.sinaimg.cn/large/aee688c0gy1fdte42njzuj20sg0l4n03.jpg', 'http://ww1.sinaimg.cn/large/aee688c0gy1fdte3ze1kkj20qo0qoq63.jpg']",,
4086573844696541,EAkbejHMF,6042778660,福大2016级会计一班,"#晒出你的母亲河，寻找红色水足迹#一方水土，哺育一方文明。在3月22日世界水资源保护日到来之际，由福州大学16级会计一班主办的""晒出你的母亲河，寻找红色水足迹""团立项系列活动正在进行中！快来讲述属于你和母亲河的故事吧。参加即有机会获得精美礼品！详情见下图👇@青春福大@福州大学团校",,,"青春福大,福州大学团校",晒出你的母亲河，寻找红色水足迹,7,5,7,2017-03-18 08:56,小米手机5,"['http://ww4.sinaimg.cn/large/006AWSLWgy1fdqbw49b32j30vm0hsn2l.jpg', 'http://ww4.sinaimg.cn/large/006AWSLWgy1fdqbw52aekj30vm0hsq7w.jpg', 'http://ww2.sinaimg.cn/large/006AWSLWgy1fdqbw5u4zdj30qs0hsdla.jpg', 'http://ww4.sinaimg.cn/large/006AWSLWgy1fdqbw66o2tj30e608rq47.jpg', 'http://ww2.sinaimg.cn/large/006AWSLWgy1fdqbw6xuvvj30c60c8gma.jpg', 'http://ww3.sinaimg.cn/large/006AWSLWgy1fdqbw6rjjnj30ci075jsa.jpg', 'http://ww3.sinaimg.cn/large/006AWSLWgy1fdqpighdncj30jg0jgq46.jpg', 'http://ww2.sinaimg.cn/large/006AWSLWgy1fdqbw897jfj30hs0a0jsy.jpg', 'http://ww4.sinaimg.cn/large/006AWSLWgy1fdqbw8490xj30hs05qt8w.jpg']",,
3848640634063177,CkpmDh317,3230324622,突然想起你1234567,品牌净水器厂家直销，本店有开能净水器，振忠净水器，龙巍净水器，TCL油烟机，煤气灶，热水器，格力空调等家电产品批发及安装售后维修等服务。（注：福州市区免费送货安装）电话：13950278179O网页链接保护水资源，从身边做起，人人有责。,,红江路,,,0,0,0,2015-05-31 19:14,vivo智能手机客户端,['http://ww2.sinaimg.cn/large/c08ad78ejw1esnndrbpppj206y06ydfr.jpg'],,
3833019921652009,CdQZW6VLj,3736439910,福大土木12级水利一班,校园那么美，爱护她人人有则！保护蓝天，爱护水资源，从我做起！@福大土木12级学生会@福大土木团委学生会@福州大学,,,"福大土木12级学生会,福大土木团委学生会,福州大学",,1,1,1,2015-04-18 16:43,iPhone客户端,"['http://ww4.sinaimg.cn/large/deb58c66jw1er9tb448apj20qo0hj42o.jpg', 'http://ww3.sinaimg.cn/large/deb58c66jw1er9tb6v4vcj20qo0f1q5o.jpg']",,
3825134953762446,CaxSffMMC,1650784384,福大至诚学院环境资源工程系,2015年3月27日，在福州市茶园山中心小学，环境资源工程系环境保护协会的志愿者为小学生们讲了一堂绿色小管家课程，告诉大家水资源的宝贵，树立大家的节水意识，小伙伴们也积极响应，踊跃参与[拍手][拍手],,,,,0,0,5,2015-03-27 22:31,微博 weibo.com,"['http://ww2.sinaimg.cn/large/6264f880gw1eqknr5gfaqj21kw11xka1.jpg', 'http://ww3.sinaimg.cn/large/6264f880gw1eqknru9pfmj21kw11x4nc.jpg', 'http://ww1.sinaimg.cn/large/6264f880gw1eqknrygetkj21kw11x4jw.jpg', 'http://ww3.sinaimg.cn/large/6264f880gw1eqkns6manij21kw11xtx1.jpg', 'http://ww4.sinaimg.cn/large/6264f880gw1eqknsb2klnj21kw11x7n9.jpg']",,
3793774557446226,BDlvhvf6q,2728029290,连江发布,【小沧乡小沧村：生态家园和谐乡村】#创建国家级生态县#小沧村是小沧畲族乡政府所在地，地处福州二水源一级保护区内。近年来，该村将环境综合治理与水资源保护、村庄建设相结合，兴建了村文化站、饮水工程、太阳能路灯、排污管道、卫生公厕等一大批基础设施。O网页链接,,,,创建国家级生态县,0,0,0,2014-12-31 09:36,360安全浏览器,['http://ww1.sinaimg.cn/large/a29a6c6agw1ensm3hubyrj20go09imz5.jpg'],,
3791988443034688,BCB2scJsA,2718404223,中国社区商务网,"【明年水资源费征收标准提高福州居民用水每吨涨4分】记者昨日从省物价局获悉,为促进水资源节约、保护、管理与合理开发利用,经省政府同意,我省决定适当提高地表水水资源费征收标准,并实行超计划取水累进征收水资源费制度。征收标准从明年1月1日起执行。O明年水资源费征收标准提高福州居民用水每吨涨4分",,,,,0,0,0,2014-12-26 11:19,分享按钮,,,
3784478445243597,BzrFym069,2639029341,福州发布,"【福州将实施水资源保护三条蓝线制度】#福州政务信息#我市将实施河道岸线和河岸生态保护、饮用水水源地保护、地下水警戒保护三条蓝线制度，并将建立市、县、乡三级河长、河段长负责制,进一步加强闽江、敖江、龙江、大樟溪、梅溪、起步溪等重要流域保护管理、保障水安全。O网页链接",,,,福州政务信息,2,0,1,2014-12-05 17:57,专业版微博,,,
3719881356649831,B8lcHrTVl,3918480770,福州悦华酒店,#6月10全国低碳日#【携手节能低碳，共建碧水蓝天】福州悦华酒店在行动！倡导绿色办公；节约用电、用水；使用无磷洗涤，保护水资源。建设绿色酒店，开展文明餐桌！,,,,6月10 全国低碳日,0,1,0,2014-06-10 11:51,360安全浏览器,['http://ww2.sinaimg.cn/large/e98f4582gw1eh8vk34a7ej219y1sz1kx.jpg'],,
3692472292837368,ACNCRbU80,1726929584,福州明珠网,@福州圈“中国水周”保护水资源从身边的小事做起“中国水周”是水利部专门设定的，目的就是为了进一步提高全社会关心水、爱惜水、保护水的意识，促进水资源的开发、利用、保护和管理。所以这几天很多组织和个人就展开了一系列保护水资源的活动，我们一起去看看吧。O网页链接,,,福州圈,,1,0,0,2014-03-26 20:37,360安全浏览器,['http://ww4.sinaimg.cn/large/66eedab0tw1eetfoqaq40j204g03cmx2.jpg'],,
3691056333470744,ACcN3eyTK,1858115442,fantom想吃饭,#322世界水日#保护水资源需要每一个人参与，今天是世界水日，在永辉门口看到小盆友涂鸦，有爱啊！@福州生活情报@福州街头巷尾@福州身边事儿,,,"福州生活情报,福州街头巷尾,福州身边事儿",322世界水日,5,0,16,2014-03-22 22:51,微博 weibo.com,"['http://ww3.sinaimg.cn/large/6ec09772gw1eeowyep9z5j20xc0o341k.jpg', 'http://ww2.sinaimg.cn/large/6ec09772gw1eeowyhvrh5j20xc12944k.jpg', 'http://ww2.sinaimg.cn/large/6ec09772gw1eeowyin6cyj20xc0o3tb2.jpg', 'http://ww2.sinaimg.cn/large/6ec09772gw1eeowyioq9zj20xc0o3ady.jpg', 'http://ww2.sinaimg.cn/large/6ec09772gw1eeowyj3er5j20xc0o30wr.jpg', 'http://ww4.sinaimg.cn/large/6ec09772gw1eeowyjixgij20xc0rqjv7.jpg']",,
3689587983365188,ABAAKe7re,2408771697,茶园山五四,发表了博文《福州水质量保护倡议书---张博涵》-水是大地的血脉，它哺育着世间的万物，并为人类提供了生活资源。但现在，我们的水资源却遭到了污染。有一次，我在电视上看到一则公益广告，它是这么O福州水质量保护倡议书---张博涵,,,,,0,0,0,2014-03-18 21:36,新浪博客,,,
3639447700829812,Agydk3tS4,1650784384,福大至诚学院环境资源工程系,环协主办的环教第二期正式启动。今日下午环协的主讲们将在茶园山小学进行这学期第二次的环教活动，主题为“绿色小管家”，主讲们将为小朋友们介绍水资源以及保护水资源的重要性，相信小朋友能学到更多。预祝这次环教的成功，希望环教越办越好。@福州大学至诚学院环境保护协会,,,福州大学至诚学院环境保护协会,,3,0,0,2013-10-31 12:56,微博桌面,,,
3560033667353131,zpbKuuQST,2623199100,平潭热线官网,【平潭流水边防官兵开展“世界水日”宣传活动】21日，福建福州边防支队流水边防派出所官兵与辖区流水中学学生一起走街串巷开展“中国水周”宣传活动，共同呼吁辖区居民和外来工保护水资源、爱惜水资源。O网页链接,,,,,0,0,0,2013-03-26 09:33,周博通微博管家,['http://ww1.sinaimg.cn/large/9c5ad77cjw1e32xbw70uyj.jpg'],,
3553932087432192,zmD1evbs4,1850079267,Chen颖yzi24,最近空气指数特别差，墨迹天气里面福州空气指数一连好几天都是轻度污染，好不容易质量变成良，一转眼又是，我想我要回小罗源了，回到乡下去，喝国家一级保护的水资源，呼吸下指数为优+的上等空气，福州还没得瑟两天就开始沦陷了，还会继续糟糕的！,,,,,0,0,0,2013-03-09 13:28,Android客户端,,,
3521743010282531,z97Dn1buX,3076849433,福大法学104,"这就是白马河,可以说是一潭""死水""，让我们关注白马河污染治理，建立生态文明社区。保护水资源，防止水污染。@福州大学法学院团委学生会",,,福州大学法学院团委学生会,,1,0,0,2012-12-10 17:40,微博 weibo.com,['http://ww3.sinaimg.cn/large/b764ff19tw1dzormvewj2j.jpg'],,
3476780683949668,ywdpOgzuk,2623199100,平潭热线官网,【平潭水利局答市民问引水工程拟10月开工】7日，市水利局回答市民关于福州防汛备汛工作、水资源保护、水土保持、非法采砂治理等方面的问题。O网页链接,,,,,0,0,0,2012-08-08 15:56,微博桌面安全版,,,
3476680549288242,ywaOiCYim,2431364272,平潭岛网,北峰各水库拟用隧道连接北水南调计划10月开工|7日，市水利局做客《政风行风热线》，回答市民关于福州防汛备汛工作、水资源保护、水土保持、非法采砂治理等方面的问题。O网页链接,,,,,0,0,0,2012-08-08 09:18,微博 weibo.com,,,
