id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4451605011197949,IlEtT51DL,2639029341,福州发布,#福州城建##福州民生#【福州污水处理厂多地开花污水告别直排内河】20多年前，福州建成第一个市区污水处理厂——祥坂污水处理厂。从生活污水直排内河到纳管处理，从传统沉淀池到膜处理高效分离，内河从黑臭重回清澈…经过20多年的发展，祥坂污水处理厂对治理水污染、保护福州段闽江水环境发挥了重要作用。祥坂污水处理厂的发展，是福州市环保产业发展的一个缩影。如今福州不仅城区有5个污水处理厂，郊县污水处理厂也陆续建成，甚至乡镇和村里也有了污水处理设施，福州这座水中之城更宜居了。O福州污水处理厂多地开花　污水告别直排内河,,,,"福州城建,福州民生",0,0,1,2019-12-20 16:00,微博 weibo.com,['http://ww4.sinaimg.cn/large/9d4c645dgy1ga2zjm4rctj20p00irtga.jpg'],,
4451571284851798,IlDBukmaO,2098188210,福建政务,#福州城建##福州民生#【福州污水处理厂多地开花污水告别直排内河】20多年前，福州建成第一个市区污水处理厂——祥坂污水处理厂。从生活污水直排内河到纳管处理，从传统沉淀池到膜处理高效分离，内河从黑臭重回清澈…经过20多年的发展，祥坂污水处理厂对治理水污染、保护福州段闽江水环境发挥了重要作用。祥坂污水处理厂的发展，是福州市环保产业发展的一个缩影。如今福州不仅城区有5个污水处理厂，郊县污水处理厂也陆续建成，甚至乡镇和村里也有了污水处理设施，福州这座水中之城更宜居了。O福州污水处理厂多地开花　污水告别直排内河,,,,"福州城建,福州民生",0,0,0,2019-12-20 13:46,微博 weibo.com,['http://ww3.sinaimg.cn/large/7d0fcfb2gy1ga2zzhfhx9j20p00irtga.jpg'],,
4403382002936084,I1pYQcjOc,2540184984,福州晚报,【全球首个格兰富水环境治理体验中心落户福州晋安区】昨日上午，全球首个格兰富水环境治理体验中心在晋安区福兴经济开发区揭开神秘面纱。该中心每周一到周五免费向市民开放，采用3D影院、VR虚拟现实、电子交互触摸屏等多种高新科技，通过模拟城市水系环境，展示领先的数字化、一体化水处理技术和解决方案。O来，这里带你走向水系治理前沿,,,,,0,0,0,2019-08-09 14:19,微博 weibo.com,"['http://ww1.sinaimg.cn/large/97682598gy1g5tckgatomj20dw09912b.jpg', 'http://ww3.sinaimg.cn/large/97682598gy1g5tckj9429j208k05vadi.jpg', 'http://ww1.sinaimg.cn/large/97682598gy1g5tcklf525j207t05vjuk.jpg']",,
4403341990104031,I1oWj0r3V,6016015458,福州微博房产,#福州身边事#【格兰富全球首家数字化“水中心”落地晋安】8日，丹麦企业格兰富全球首家展示城市水环境综合治理解决方案的数字化体验中心（简称格兰富“水中心”）在晋安区福兴经济开发区中莉产业园开业。作为全球最大的循环泵生产制造商，格兰富深度参与了福州治水进程，位于茶亭河的全国首个数字化智能一体化泵闸就出自他们之手。“正是对中国广阔市场和营商环境不断优化的信心，让格兰富持续深耕中国。”格兰富中国区总裁杨迎芳说。,,,,福州身边事,0,0,2,2019-08-09 11:40,微博 weibo.com,['http://ww2.sinaimg.cn/large/006z8Arogy1g5t5kxcbrwj30go0b2wgs.jpg'],,
4403021247494892,I1gAYvrLm,7238054291,紫藤青创产业园,恭喜@格兰富中国全球第一家水环境治理体验中心在福建省福州市〔中莉创新加速产业园〕完美揭幕,,福州,格兰富中国,,0,0,0,2019-08-08 14:25,小米手机,"['http://ww4.sinaimg.cn/large/007TQ8z9gy1g5s91kbjw2j34002o0b2d.jpg', 'http://ww4.sinaimg.cn/large/007TQ8z9gy1g5s91luoyvj34002o0hdv.jpg', 'http://ww1.sinaimg.cn/large/007TQ8z9gy1g5s91nkba0j34002o0u10.jpg', 'http://ww1.sinaimg.cn/large/007TQ8z9gy1g5s91qpdglj34002o0e84.jpg', 'http://ww3.sinaimg.cn/large/007TQ8z9gy1g5s91s7gd1j33402c0npf.jpg', 'http://ww3.sinaimg.cn/large/007TQ8z9gy1g5s91spxkvj30zk0npjy0.jpg']",,
4353708759807880,Hmxd1F9tC,2639029341,福州发布,#福州政务信息#【福州印发《闽江流域（福州段）山水林田湖草生态保护修复控制性详细规划（2018年—2020年）》】此次规划，以进一步实施水环境综合治理，开展生物多样性保护，加大水土流失治理力度，加强废弃矿山和地质灾害综合治理，恢复绿水青山为基本任务。以流域为管理单元，涉及闽清县、永泰县、闽侯县、长乐区四个县区，总规划面积约为5716km2。详情点击：O网页链接,,,,福州政务信息,1,2,3,2019-03-25 12:35,360安全浏览器,['http://ww3.sinaimg.cn/large/9d4c645dgy1g1exnmbttxj20s30jfq57.jpg'],,
4300871284490424,H0mFiiQac,2636931673,台江发布,【三捷河截污工程完成台江年底前完成全部内河整治】#台江微资讯#“水系综合治理启动以后，我们经过铺设污水管道控源截污、全面清淤治理内源污染、修建水坝调水补水、生态修复、景观绿化等多个步骤的治理，河道情况有了很大改善。”福州北控水环境有限公司负责人黄德群告诉记者，三捷河控源截污工程已于9月底全面完成，上下游两岸的景观步道已经完工。目前，三捷河已经转入河道的运营维护阶段。每天，河道内都有4组共10名环卫工人，12小时维护河面清洁，岸边也有专人巡逻，确保岸上垃圾不倒入河道。（via@福州日报）,,,福州日报,台江微资讯,0,0,0,2018-10-30 17:18,微博 weibo.com,['http://ww3.sinaimg.cn/large/9d2c6259gy1fwqasue6w1j20dw0ajjxn.jpg'],,
4300481717517041,H0cwXvxwB,2639029341,福州发布,#福州城建#【三捷河截污工程完成台江年底前完成全部内河整治】“水系综合治理启动以后，我们经过铺设污水管道控源截污、全面清淤治理内源污染、修建水坝调水补水、生态修复、景观绿化等多个步骤的治理，河道情况有了很大改善。”福州北控水环境有限公司负责人黄德群告诉记者，三捷河控源截污工程已于9月底全面完成，上下游两岸的景观步道已经完工。目前，三捷河已经转入河道的运营维护阶段。每天，河道内都有4组共10名环卫工人，12小时维护河面清洁，岸边也有专人巡逻，确保岸上垃圾不倒入河道。O三捷河截污工程完成台江年底前完成全部内河整治,,,,福州城建,0,0,2,2018-10-29 15:30,微博 weibo.com,['http://ww4.sinaimg.cn/large/9d4c645dgy1fwovo286qdj20go0cm0ur.jpg'],,
4262457608193118,GqcO4ynp4,2105798324,福清新闻网,【促进水资源可持续利用】7月12日上午，福州市委常委、福清市委书记王进足主持召开市委专题会议，分别听取市河长办、市住建局、市环保局有关龙江流域水环境治理工作情况汇报，进一步明确各部门相关职责及任务分工，部署下阶段水环境治理工作。市领导张帆、王建生、林鹤志、潘俏黎、陈代祥、施家雄参加会议。O网页链接,,,,,0,0,0,2018-07-16 17:15,微博 weibo.com,,,
4262189642140833,Gq5PS8YVz,5534693630,小小豆最可爱了,#奋进新时代，青春做先锋#今天，“生命之源”团队在福建省环境保护厅和图书馆查找关于闽江水环境治理的资料以及闽江河流域的历史。为福州市环保局的采访做好充足的准备，同时，也编辑了福州市民的调查问卷。我们也深刻体会到闽江水环境保护的不易。@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",奋进新时代，青春做先锋,0,1,1,2018-07-15 23:31,iPhone客户端,"['http://ww2.sinaimg.cn/large/0062z0E6gy1ftaytv9cqbj31hc0u07kx.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftaytvr8zyj30k00zk75s.jpg', 'http://ww1.sinaimg.cn/large/0062z0E6gy1ftaytw44d1j30k00zk403.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftaytwgjc8j30k00qoq4t.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftaytwyud0j30k00qomzo.jpg', 'http://ww4.sinaimg.cn/large/0062z0E6gy1ftaytswa7wj30k00qojsg.jpg']",,
4262189340351443,Gq5Po1tqr,5534693630,小小豆最可爱了,#青春建新功，实践展风采，2018江夏学子实践进行时#今天，“生命之源”团队在福建省环境保护厅和图书馆查找关于闽江水环境治理的资料以及闽江河流域的历史。为福州市环保局的采访做好充足的准备，同时，也编辑了福州市民的调查问卷。我们也深刻体会到闽江水环境保护的不易。@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",青春建新功，实践展风采，2018江夏学子实践进行时,0,1,1,2018-07-15 23:29,iPhone客户端,"['http://ww3.sinaimg.cn/large/0062z0E6gy1ftayrt8cs3j31hc0u07kx.jpg', 'http://ww2.sinaimg.cn/large/0062z0E6gy1ftayrtj51qj30k00zk75s.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftayrtw6qdj30k00zk403.jpg', 'http://ww4.sinaimg.cn/large/0062z0E6gy1ftayru73zcj30k00qoq4t.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftayrukbp0j30k00qomzo.jpg', 'http://ww3.sinaimg.cn/large/0062z0E6gy1ftayrrzkxoj30k00qojsg.jpg']",,
4244948721375757,GiRjW5LTD,2815224714,福建广播电视新闻中心,"【厦门：着力推进""生态治水""提升市民环境获得感】说到清新空气，以福州和厦门为代表的福建城市空气质量一直位列全国前茅。清新福建的金字招牌这几年是越来越亮，除了空气之外，我们福建各地也在水环境的治理和保护方面持续发力。厦门市最近就在着力加大水环境的保护提升力度，持续推进""生态治水""，通过绿色、生态的治理方式，提升老百姓的环境获得感。O厦门：着力推进""生态治水""提升市民环境获得感",,,,,1,0,3,2018-05-29 09:41,海博TV客户端,['http://ww4.sinaimg.cn/large/a7cceb8agy1frryqix7lkj20hs0dcmy8.jpg'],,
4169590466503527,FtcmGrhRB,5134043072,直通屏山,#五年提案回头看#【五年提案回头看:四级委员联动让福州内河更清更美】国庆中秋长假，福州内河整治工程却不放假，仓山区浦上河工地上一片忙碌。“在政协的推动下，福州水环境治理工作卓有成效，河清水晏，美景可期!”“老福州”郑勇喜上眉梢。作为省政协常委、提案委员会副主任、省发改委原副主任，郑勇对于被列为省、市政协共同推进提案办理议题的福州城区水环境治理一直高度关注。十一届省政协邀请全国政协委员和省、市、县（区）政协委员四级联动共同参与协商提案办理，在全省尚属首次，有力促进了福州城区变美变靓，水环境治理有序有效。O五年提案回头看:四级委员联动让福州内河更清更美,,,,五年提案回头看,0,0,0,2017-11-02 10:54,专业版微博,,,
4148568661184633,Fknuy4YaZ,2553604372,福州新闻网fznews,【福州举全市之力加快六大工作重点】9月1日，省、市政协在市政府联合召开关于“福州城区水环境治理”提案办理协商座谈会，助推福州加快推进民生事业补短板工作。省政协副主席杨根生率领部分在榕各级政协委员出席座谈会并讲话。福州市委副书记、市长尤猛军，市政协主席何静彦参加会议。O福州举全市之力加快六大工作重点,,,,,0,0,0,2017-09-05 10:41,360安全浏览器,,,
4148568455482952,Fknudn0mI,2553604372,福州新闻网fznews,【政协委员献策福州城区水环境治理】福州城区水环境治理情况如何，相关提案办理是否落实到位？1日，省、市政协就我市城区水环境治理提案开展联合督办活动。在实地调研和座谈交流中，委员们对我市城区水系治理工作和成效频频点赞，并献智献策，进一步推动治理工作。O政协委员献策福州城区水环境治理,,,,,0,0,0,2017-09-05 10:40,360安全浏览器,['http://ww2.sinaimg.cn/large/9834e914gy1fj8hm3wkk8j20m80er0vw.jpg'],,
4133331710885679,FdZ6P3Ip9,2639029341,福州发布,【罗源白塔乡万里生态水系建设项目全线建成】去年以来，罗源县结合全县生态环境情况，开展鳌江流域水环境综合治理，将工作重心由工程水利向资源水利、生态水利方向转变，大力推进白塔乡万里生态水系项目建设。目前，该工程已全线建成并投入使用，在景观美化、防洪等方面发挥着积极作用。O罗源白塔乡万里生态水系建设项目全线建成并投用,,,,,0,0,0,2017-07-25 09:35,专业版微博,,,
4121016671728875,F8OJR7fL5,5645444706,福建生态环境,#福建环境#【福州开展小流域污染源“拉网式”排查下个月底前完成污染源分布图】近日，记者从福州市环保局办公室获悉，为完善小流域污染治理工作体系，推进小流域水环境综合整治工作，福州市将开展小流域污染源“拉网式”排查。此次排查，主要掌握各类污染源的数量、性质和分布情况，了解主要污染物排放情况，建立健全污染源档案及信息数据库，准确判断我市当前小流域水环境形势，制定实施有针对性的小流域保护政策，不断改善小流域水质。O福州开展小流域污染源“拉网式”排查下个月底前完成污染源分布图,,,,福建环境,0,0,0,2017-06-21 10:00,微博 weibo.com,,,
4042022417205756,EhDc5uexS,5134043072,直通屏山,#城市风貌##环保进行时#【福州治涝将建“五湖二池三园”晋安河直通闽江】水原本是我们的朋友，但随着城市化进程加快，城区内涝、水体污染等问题开始凸显。想再次化敌为友，必须提升水环境，让市民享受到水资源带来的生活质量的提升。昨日，福州市委、市政府决定启动城区水系综合治理第二批项目，共计337个，力争到2020年底，实现福州中心城区（四城区）水系“水清、河畅、安全、生态”的总体目标。　　相比9月20日先行启动的31个水系综合治理项目，第二批治理项目是在现场踏勘、系统分析、专题研究后出炉的，针对性、可行性强，直指城区内涝、水体黑臭、沿河控污、水系周边环境等四大问题，并制定了近期（2017年）、中期（2018年）、远期（2020年）的目标。O福州治涝将建“五湖二池三园”晋安河直通闽江,,,,"城市风貌,环保进行时",0,0,0,2016-11-15 10:25,专业版微博,,,
4032357197510969,EdzL1vvWF,2660922323,鹭岛招投标达人,前天上午，由福建省永富建设集团有限公司和福建省汇涛建设发展有限公司组成的联合体在福州市建设工程交易管理中心中标福州市水环境综合治理工程第10标段，中标价2877.89万元，工期120日历日，质量标准合格。该项目共有231家投标人参与竞标。,,,,,0,0,1,2016-10-19 18:18,360安全浏览器,,,
3973899844953125,Dv0tikMx7,5364020718,福州建设发展,#福州新区#杨益民会见北控水务集团客人。杨益民说，当前，福州正着力创建国家生态市，全面开展海绵城市试点工作，持续推进水环境综合治理工程建设。欢迎北控水务集团在内的行业领军企业关注福州，积极参与福州海绵城市建设。福州将着力优化发展环境，为企业发展提供优质服务。,,,,福州新区,0,1,2,2016-05-11 10:50,福州新区超话,,,
3955522036329645,DninFqyD3,2660922323,鹭岛招投标达人,上周五，金建集团（福建）有限公司在福州市建设工程交易管理中心中标福州市水环境综合治理工程第6标段，中标价1437.92万元，工期240日历日，质量标准合格。,,,,,0,0,0,2016-03-21 17:43,三星GALAXY A,,,
3877168466024194,Cwnvgphaq,1974486047,你无谓的承诺,【福清宏兴种猪场被要求拆除】昨日上午，中华环保世纪行(福州)组委会对福清节能减排及水环境污染治理工作展开检查，福清市金林纸品有限公司及福清市宏兴种猪场，因被市民投诉较多，成此次检查的重点，以上两家企业所处区域已被纳入城市建成区范围，有关部门承诺，将于年底前，促其搬迁或转产。,,,,,0,0,0,2015-08-18 12:34,搜狗高速浏览器,['http://ww1.sinaimg.cn/large/75b0441fgw1ev6nrb2522j20dw0af0v5.jpg'],,
3875693534117111,CvL8lhh31,1863848352,看福清官方微博,【福清宏路居民区旁养猪造纸承诺年底前搬迁】“宏兴种猪场和金林纸品将在年底前完成搬迁。”因为靠近居民区，这两家企业近些年投诉量居高不下。昨日，中华环保世纪行（福州）检查组来到福清检查减排及水环境污染治理情况，负责协商谈判的宏路街道办事处负责人做出上述承诺。O网页链接,,,,,0,2,2,2015-08-14 10:53,360安全浏览器,['http://ww1.sinaimg.cn/large/6f1811a0gw1ev1yd4ulafj20h80bfwgb.jpg'],,
3839413622504860,CgxkmavCY,2022779333,寻味大福州,#福州身边事#【闽江福州段水环境拟投5.95亿整治，你看有戏吗】今年闽江流域(福州段)水环境综合整治计划重点推进排查水环境风险隐患、完善园区污水集中治理设施管理、加快闽江流域内养殖场关闭拆除工作、推进流域周边1公里范围内乡镇污水集中处理设施建设、全面封堵违法排污口、打击非法采砂等。,,,,福州身边事,2,5,1,2015-05-06 08:10,微博 weibo.com,['http://ww1.sinaimg.cn/large/789129c5gw1ertrmhngzsj20dm0a7wfl.jpg'],,
3710986928763011,B4BOQALET,1817353004,搭伙树灶,#家住罗源湾#【敖江流域水环境治理，连江罗源石材企业将被关停】福州市将推进敖江流域水环境综合整治，督促连江县2015年底前关停并转所有石材加工企业，罗源县2016年底前关停依托本地资源进行加工的石材企业。O网页链接我在:,,141县道,,家住罗源湾,0,0,1,2014-05-16 22:48,Android客户端,,,
3701712752634507,B0Iyvb3m3,2312804344,水务在线,"【福州内河水环境问题——内河治理目标】福州内河是市景观、环境及经济结构和功能的重要组成部分,对福州内河的治理应着眼于福州市经济的持续快速增长、优良的生活环境和可持续发展的城(详见长微博)",,,,,2,0,0,2014-04-21 08:35,微博 weibo.com,['http://ww3.sinaimg.cn/large/89da97f8gw1efmwy3td6dj20c80ewwgb.jpg'],,
