id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4562779787495033,JqlbIvrND,2540184984,福州晚报,【来看看福州治水版“一千零一夜”】从2016年下半年开始，一场持续“一千零一夜”的城区水系综合治理攻坚战全面打响。经过此番治水，福州防涝能力大幅提升，涉水短板逐步补齐，基本实现“水清、河畅、岸绿、景美”的目标，群众满意度达90%以上。2018年，福州获评“全国黑臭水体治理示范城市”；2019年，国家发改委在贵州召开国家生态文明试验区建设经验交流会，福州创新水系综合治理工作作为典型经验在会上交流。福州以水为笔，绘就生态画卷。一起来看看→O来看看治水版“一千零一夜”,,,,,0,0,0,2020-10-22 10:48,360安全浏览器,['http://ww1.sinaimg.cn/large/002LUm9ygy1gjxx4qaf62j60rs0iin4702.jpg'],,
4562518342640576,Jqeo2b4VW,2639029341,福州发布,#漫步福州##福州城建#【福州迈入“后治水时代”　久久为功做好养护功课】从挖河道、埋管道的持续治水，到如今盯屏幕、看数据的长久护水，走过3年多时间的福州水系治理，已有99条主干河道与33条支流完成治理，44条黑臭水体已全部消除黑臭。随着晋安东区、新店、金山、鼓台等多个片区的水系治理项目包转入正式运营，“后治水时代”的福州，正全力做好治理水平提升功课，让河流水清河畅，更具品质。O福州迈入“后治水时代”　久久为功做好养护功课,,,,"漫步福州,福州城建",0,1,1,2020-10-21 17:30,微博 weibo.com,"['http://ww3.sinaimg.cn/large/9d4c645dly1gjwsr90mgdj20hs0aqjwg.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dly1gjwss30cluj20p00exgxf.jpg']",,
4560230773691450,JpgSpfujw,2639029341,福州发布,#漫步福州##福州城建#【水清岸绿、出门见园、行路见荫，有福之州靓起来！】福州秋天的美好，躲在一条条蜿蜒流转的碧水畔，还藏在城内城外满眼的浓绿中。水边的幸福生活，得益于“十三五”期间福州开展的有史以来规模最大的城区内河综合整治工程。1000多个日夜坚持不懈，44条黑臭水体全部消除黑臭，99条主干河道、33条支流完成治理，群众满意率均在90%以上。2018年11月，福州获评首批全国黑臭水体治理示范城市。“十三五”期间，福州相继开展“全民动员绿化福州”“绿进万家绿满榕城”等行动，五年来，绿色逐渐成为福州底色。截至去年底，城市园林绿地比2015年底增加1426公顷；人均公园绿地面积15.33平方米；绿化覆盖率达45.39%；建成区绿地率达42.22%，位居省内九设区市首位。O水清岸绿、出门见园、行路见荫，有福之州靓起来！,,,,"漫步福州,福州城建",0,0,1,2020-10-15 10:00,微博 weibo.com,"['http://ww4.sinaimg.cn/large/9d4c645dly1gjpr6pmn4aj20y20u0u0x.jpg', 'http://ww3.sinaimg.cn/large/9d4c645dly1gjpr738ywqj20p00goaoe.jpg', 'http://ww2.sinaimg.cn/large/9d4c645dly1gjpr73bg1nj20p00gaaq6.jpg']",,
4556097622905982,Jnxm2cbYG,5509439914,CAI工,1、“宝宝，我们要去哪里？”“我们去福州动物园”。（老婆居然跟女儿一样，第一次去福州动物园）2、长颈鹿拉尿尿；受伤的黑天鹅；犀牛拉臭臭；宝宝多吃饭，走路就不会绊到了。3、“宝宝好开心”。4、一天下来才花120块:门票60、停车10、和海狮合照50。,,福清市,,,0,3,2,2020-10-04 00:16,iPhone客户端,"['http://ww4.sinaimg.cn/large/0060R306gy1gjclhf7lzyj31400u0qaq.jpg', 'http://ww4.sinaimg.cn/large/0060R306gy1gjclhfvtmrj30u0140qeq.jpg', 'http://ww3.sinaimg.cn/large/0060R306gy1gjclhcz0yrj30u0140gzy.jpg', 'http://ww3.sinaimg.cn/large/0060R306gy1gjclhb0fdcj30u0140aoi.jpg', 'http://ww4.sinaimg.cn/large/0060R306gy1gjclhblbggj30u01407kb.jpg', 'http://ww3.sinaimg.cn/large/0060R306gy1gjclhce8p5j31400u0qhe.jpg', 'http://ww4.sinaimg.cn/large/0060R306gy1gjclhdtvudj30u0140qjx.jpg', 'http://ww1.sinaimg.cn/large/0060R306gy1gjclhehacpj30u0140nd2.jpg', 'http://ww1.sinaimg.cn/large/0060R306gy1gjclhgm86dj30u0140nac.jpg']",,
4551576281154432,JlDJy4QjS,5041051405,福州国资,【提升改造引入活水泮洋河更显水清河畅】泮洋河曾是断头河，河水流动不畅，日积月累成为了名副其实的“臭水沟”，经过2017年的内河改造建设，面貌焕然一新，摆脱了黑臭河道的“污名”。而此次泮洋河（六一路以西段）河道断面改造工程是在原有清淤、截污施工后的再次提升，将琼东河-六一路之间的泮洋河河床进行改造，让上游东西河、琼东河河水更充分、更顺畅地补入泮洋河，引入活水真正做到“水多、水畅、水动”。该项目由福州市水环境建设开发有限公司作为业主，福州市水务工程有限责任公司负责施工，工期60天，从2020年5月底开始进场施工，施工前各参建单位做好了充分的准备，对河道（六一路以西段）580米长的河道开展日夜攻坚工作。经多方努力，该工程于2020年8月完工并拆除围堰，恢复河道通水，河道流速加大，实现了“河水清澈、波光粼粼、绿树映碧波”的优美景观，也为我市今年第三季度省环保检测河道水质打下良好基础。,,,,,0,0,0,2020-09-21 12:50,360安全浏览器,['http://ww4.sinaimg.cn/large/005v9JKJly1giy6fbgmh4j308408p78a.jpg'],,
4550709863252614,Jlhc6dE9w,6406055272,林来疯198407,#福州寻主##福州寻狗启事##晋安区寻狗##福州流浪狗救助#臭狗名叫黑仔，喊名字会有回应。1岁多的串串弟弟，耳朵是立起来的。身型偏瘦，背毛有点交叉的纹路。性格很温和亲人，胆子小。寄养在晋安区鼓山镇东山新苑二区妈妈家，差不多下午时间从家里跑出去，至今没有寻回。望有爱狗人士、遛狗人士、微博路人留意下，提供有用消息，本人必定重金酬谢。谢谢！@福州那点事儿@爱心缘流浪动物保护@宠物互助福州站@第一帮帮团@福建省素馨小动物保护中心@福州宠物救助会@福州市小榕树动物保护中心@梦想家园动物救助@福小宠,,福州,"福州那点事儿,爱心缘流浪动物保护,宠物互助福州站,第一帮帮团,福建省素馨小动物保护中心,福州宠物救助会,福州市小榕树动物保护中心,梦想家园动物救助,福小宠","福州寻主,福州寻狗启事,晋安区寻狗,福州流浪狗救助",0,1,1,2020-09-19 03:27,iPhone客户端,"['http://ww1.sinaimg.cn/large/006Zx9C8gy1givewd2h9aj30u01hcncc.jpg', 'http://ww2.sinaimg.cn/large/006Zx9C8gy1givewdnwl0j30u01hcdt1.jpg', 'http://ww2.sinaimg.cn/large/006Zx9C8gy1givewcfxu3j30u01hcqjz.jpg', 'http://ww3.sinaimg.cn/large/006Zx9C8gy1givewecqp4j30u01hcgzr.jpg', 'http://ww3.sinaimg.cn/large/006Zx9C8gy1giveweze2sj30u01hcn96.jpg', 'http://ww2.sinaimg.cn/large/006Zx9C8gy1givewfi6rhj30ci0m80u5.jpg', 'http://ww4.sinaimg.cn/large/006Zx9C8gy1givewg3yjrj30u01hcwvx.jpg', 'http://ww3.sinaimg.cn/large/006Zx9C8gy1givewh27pwj30u01hcql5.jpg']",,
4544709999989808,JiL6TFUNW,2540184984,福州晚报,#有福之州文明同行#【从“黑臭”变“多彩”福州内河蝶变记】福州水网密布，274公里的绵延水脉串起了福州城。治水，关乎城市形象，更关乎民生福祉。2016年下半年，一场持续“一千零一夜”的城区水系综合治理攻坚战全面打响。水系治理带走了脏臭污水，带来了一条条滨河绿道。O福州内河治理：从“黑臭”变“多彩”,,,,有福之州 文明同行,0,1,1,2020-09-02 14:06,微博 weibo.com,"['http://ww1.sinaimg.cn/large/97682598ly1gic3n38wy0j20dw099gxz.jpg', 'http://ww3.sinaimg.cn/large/97682598ly1gic3n8ijlcj20dw099qd9.jpg', 'http://ww2.sinaimg.cn/large/97682598ly1gic3nbeqdnj20dw099drj.jpg']",,
4544659961939414,JiJOc88wS,2635759011,福州生态环境,#福州环保一线##福州绿色生活#【#福州#内河治理：从“黑臭”变“多彩”】福州水网密布，274公里的绵延水脉串起了福州城。治水，关乎城市形象，更关乎民生福祉。2016年下半年，一场持续“一千零一夜”的城区水系综合治理攻坚战全面打响。　　治标治本双管齐下。治标，通过沿河截污、内河清淤，让水清起来；治本，通过管网清疏、修建闸泵，把水引进来，让水多起来、动起来。在“系统、综合、生态、全面”的方法指引下，立体攻坚展开了。　　“一盘棋”治理，加上“清单式”项目管理、“卷地毯式”集中攻坚、“标准化”质量管控，水系治理带走了脏臭污水，带来了一条条滨河绿道。　　以民生为本，按照“水清、河畅、岸绿、景美”的理念，超500公里绿道与水为伴绵延不绝，270个滨河串珠公园在河道旁扎根，四季各有风景，它们组成了一条条风景秀丽的绿带，成为周边居民的休闲港湾。O福州内河治理：从“黑臭”变“多彩”,,,,"福州环保一线,福州绿色生活,福州",0,0,1,2020-09-02 10:47,微博 weibo.com,"['http://ww2.sinaimg.cn/large/9d1a7da3ly1gic438z6fbj20og0gbk8l.jpg', 'http://ww4.sinaimg.cn/large/9d1a7da3ly1gic4390nedj20og0gbtqe.jpg', 'http://ww4.sinaimg.cn/large/9d1a7da3ly1gic438unxjj20og0gb164.jpg', 'http://ww1.sinaimg.cn/large/9d1a7da3ly1gic4392gjuj20og0gbk8a.jpg']",,
4534872645056141,JeDccldkF,2472778993,福州电视台移动频道,【福州城区2座地下处理站日“吞”万吨污水】#全力打造幸福之城#系统收集沿河污水，是内河告别黑臭的关键。此番治水，福州除了在各水系沿线铺设截污管的“常规打法”，更有因地制宜的“创新打法”——把污水处理厂“搬”到内河边。据悉，城区2座地下污水处理站已建成，每日能处理梅峰河、金港河沿线收集的万余吨污水。（Via@福州日报）,,,福州日报,全力打造幸福之城,0,0,0,2020-08-06 10:35,微博 weibo.com,['http://ww1.sinaimg.cn/large/93639cf1gy1ghgv373kq6j20hs0ap40u.jpg'],,
4534863115849475,JeCWPoxIn,1895697240,福州日报,福州新闻【福州城区2座地下处理站日“吞”万吨污水】#全力打造幸福之城#系统收集沿河污水，是内河告别黑臭的关键。此番治水，福州除了在各水系沿线铺设截污管的“常规打法”，更有因地制宜的“创新打法”——把污水处理厂“搬”到内河边。据悉，城区2座地下污水处理站已建成，每日能处理梅峰河、金港河沿线收集的万余吨污水。O福州城区2座地下处理站日“吞”万吨污水,,,,全力打造幸福之城,1,0,2,2020-08-06 09:58,微博 weibo.com,['http://ww2.sinaimg.cn/large/70fe0b58gy1ghgsj4xv3vj20hs0apn5i.jpg'],,
4534851036515925,JeCDlrl5z,2553604372,福州新闻网fznews,福州新闻【福州城区2座地下处理站日“吞”万吨污水】系统收集沿河污水，是内河告别黑臭的关键。此番治水，福州除了在各水系沿线铺设截污管的“常规打法”，更有因地制宜的“创新打法”——把污水处理厂“搬”到内河边。记者5日从福州市水务集团获悉，城区2座地下污水处理站已建成，每日能处理梅峰河、金港河沿线收集的万余吨污水。污水处理站的首要任务，就是要截住内河沿线污水，这2座设在地下的污水处理站，有不同的除污本领。一起看看→O福州城区2座地下处理站日“吞”万吨污水,,,,,1,0,0,2020-08-06 09:10,微博 weibo.com,['http://ww1.sinaimg.cn/large/9834e914gy1ghgs7wztffj20hs0apn5i.jpg'],,
4534844719628644,JeCt9EoQI,5364020718,福州建设发展,【福州城区2座地下处理站日“吞”万吨污水】系统收集沿河污水，是内河告别黑臭的关键。此番治水，福州除了在各水系沿线铺设截污管的“常规打法”，更有因地制宜的“创新打法”—把污水处理厂“搬”到内河边。城区2座地下污水处理站已建成，每日能处理梅峰河、金港河沿线收集的万余吨污水。,,,,,0,0,9,2020-08-06 08:44,iPhone 11 Pro,['http://ww1.sinaimg.cn/large/005R0SPcgy1ghgsu0ovsdj30hs0apgop.jpg'],,
4531631689308583,JdgSQD3Ar,1714800385,第一帮帮团,【利用信息化平台、高效治水，让福州内河重现昔日的诗画之境】曾经，福州内河因为内涝与黑臭，成为福州人心中的痛，得益于历届福州市委市政府对生态水系建设的重视，经过几年的生态治理，水质提升明显，环境越来越美，百姓生活也越来越幸福了。依水而居的福州人民也过上了“出门见荫，推窗见绿”的美好生活，一起来领略下福州——“东方威尼斯”的诗画之境。Via@第一帮帮团#福州爆料##福州#L第一帮帮团的微博视频,,,第一帮帮团,"福州爆料,福州",0,0,1,2020-07-28 11:57,第一帮帮团超话,,"http://f.video.weibocdn.com/004dH8EFgx07FbHpgYV201041200DM4W0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1607663643&ssig=8%2BcYn0Jtuz&KID=unistore,video",
4524451092304428,Jag5f9Fuc,5353766643,zyczyczyc_82693,操着一口懒觉篮爬，学几句闽南话是叫你来骂南方人吗？@陈傲小儿什么阴阳人双面人，老子特么专门微博打你们这些臭黑的人，天天四处看不爽省内各个地方的人，怎么的不是福州人不能说福州事情吗？说点有异议的就要被当做阴阳人？你们什么几把思维？怎么的和你们意见不同不行吗？所以你们这些人一批黑子，小格局黑子四处看不起什么地方，老子特么一辈子通通和你杠到底，我一没黑二没骂福州，老子最看不爽你们这些懒觉人一样，异议叫阴阳人，真会几把酸人话，说人酸人真特么有一手你们这几个狗黑子，老子从未讨厌福州什么，老子很讨厌这些福州黑子。碍手碍脚一群dog东西@番茄V耕种者@前进女士的bot,,福州·省体育中心,"陈傲小儿,番茄V耕种者,前进女士的bot",,0,3,0,2020-07-08 16:24,iPhone客户端,['http://ww4.sinaimg.cn/large/005QjRgTgy1ggjn54j0cej30n01dsjye.jpg'],,
4512472331094756,J5esF4ANm,1750006877,我是陈晅烜,若换在2016年之前你来这里，肯定会对当时的浦下河印象深刻，整条河道是黑的、水面上长满了水葫芦，河水流动性极差，一阵风吹来河面上发出一阵阵臭味，使人避之不及。潘墩河亦是如此。原先河道窄小，水体黑臭，逢雨必涝。在2016年3月至2017年10月这两个村的现状，被先后列入生物净化治理点范围。生物净化有别于传统清淤补水硬化河底的治理模式，利用植物、微生物来吸污、达到净化水质目的，让内河水达到自净能力。潘墩河也有原先5米到10米宽度，拓宽了三四倍，打通断头处与下游的浦下河连为了一体。经过这几年来有效的治理，如今你再走进这片地界，你会发现河道宽敞了许多，水是流动的，也变清了许多，特别是被河道隔开的濂水路与南江滨西大道两条沿线重新规划构建的雨水花园景色更是诱人。有谁会想到曾经令人拒绝接近的地方，现在不仅成了来福州海峡国际会展中心能让你停下脚步浏览周边风景的打卡点，而且也成了附近居民在夏天纳凉避暑最好的去处。#每日上首页##福州身边事##福州生活#,,福州,,"每日上首页,福州身边事,福州生活",0,0,1,2020-06-05 15:05,iPhone客户端,"['http://ww1.sinaimg.cn/large/684efc5dgy1gfhfdidg4wj23402c0e84.jpg', 'http://ww3.sinaimg.cn/large/684efc5dgy1gfhfdjrcfoj23402c0kjo.jpg', 'http://ww3.sinaimg.cn/large/684efc5dgy1gfhfdleq94j233h2bmqva.jpg', 'http://ww3.sinaimg.cn/large/684efc5dgy1gfhfdn7b8rj23402c07wm.jpg', 'http://ww4.sinaimg.cn/large/684efc5dgy1gfhfdoc3edj231h2a47wj.jpg', 'http://ww1.sinaimg.cn/large/684efc5dgy1gfhfdq5oqwj22c0340u11.jpg', 'http://ww3.sinaimg.cn/large/684efc5dgy1gfhfdgkc8hj22c0340x6t.jpg', 'http://ww2.sinaimg.cn/large/684efc5dgy1gfhfdrx3byj23402c0hdv.jpg', 'http://ww1.sinaimg.cn/large/684efc5dgy1gfhfdt6hj6j22f12c0kjn.jpg']",,
4502404228090390,J10xMxWGa,3988254160,用户09cv5nx9aw福建叶知秋,福州洪山桥旧桥墩（北侧）每天污水未经处理直排闽江，造成附近河水变黑变臭。L用户09cv5nx9aw福建叶知秋的微博视频,,福州·洪山桥,,,0,1,2,2020-05-08 20:18,HUAWEI Mate 20,,"http://f.video.weibocdn.com/004AEKX1gx07D73Dz2N10104120050sr0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1607663643&ssig=v8WOf5AUat&KID=unistore,video",
4500917439346262,J0nRJDdoa,2540184984,福州晚报,【新厝河完成治理转入运营600米河道两岸镶嵌4个串珠公园】记者昨日从市城乡建设局获悉，目前，部分内河在完成治理、验收和复核工作后，陆续转入运营，曾经的黑臭河道新厝河就是其中之一。来源：福州晚报链接：O600米河道两岸镶嵌4个串珠公园,,,,,0,0,0,2020-05-04 17:50,微博 weibo.com,,,
