id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4349416409757461,HkJxSEWmp,5079113822,福建检察,#闽检检讯##闽检微光##3.12植树节#【植树特辑|这个植树节很特别】3月12日，福州市检察院、福州高新区管委会、闽侯县检察院和南屿镇党委政府联合开展“福山福水检察蓝”补植复绿生态修复示范园建设启动仪式暨共植检察官林活动。高新区党工委、管委会、高新区公安分局、南屿镇党委政府干部、市县人大代表、政协委员及市县检察院干警参与植树，个个热情洋溢、挥汗如雨。@福州检察之窗O植树特辑|这个植树节根特别！,,,福州检察之窗,"闽检检讯,闽检微光,3.12植树节",9,2,2,2019-03-13 16:19,微博 weibo.com,,,
4349341059501355,HkHAlDRJF,5253571641,福州检察之窗,#闽检检讯##闽检微光#【植树特辑|这个植树节很特别】3月12日，福州市检察院、福州高新区管委会、闽侯县检察院和南屿镇党委政府联合开展“福山福水检察蓝”补植复绿生态修复示范园建设启动仪式暨共植检察官林活动。高新区党工委、管委会、高新区公安分局、南屿镇党委政府干部、市县人大代表、政协委员及市县检察院干警参与植树，个个热情洋溢、挥汗如雨。O植树特辑|这个植树节根特别！,,,,"闽检检讯,闽检微光",0,0,0,2019-03-13 11:19,HUAWEI nova 3,,,
4349305562920330,HkGF6cfI6,5479081982,闽侯检察,【这个植树节很特别！】福州市检察院、福州高新区管委会、闽侯县检察院和南屿镇党委政府联合开展“福山福水检察蓝”补植复绿生态修复示范园建设启动仪式暨共植检察官林活动。O这个植树节很特别！,,,,,0,0,0,2019-03-13 08:58,微博 weibo.com,,,
4325781809610501,HaOHyEk85,2553604372,福州新闻网fznews,#2019福州两会#福州晋安河畔最美景观带项目以生态修复为改造目标，实现水清、岸绿、景美的景观效果。如今晋安河公园已呈现出“十里花径、十里榕荫”的醉人景象。@福州发布@福州建设发展@福州头条@鼓楼发布@台江发布@台江新闻网@晋安发布@仓山发布@马尾发布@长乐发布@福清发布@闽侯发布@连江发布@永泰发布,,,"福州发布,福州建设发展,福州头条,鼓楼发布,台江发布,台江新闻网,晋安发布,仓山发布,马尾发布,长乐发布,福清发布,闽侯发布,连江发布,永泰发布",2019福州两会,0,0,1,2019-01-07 11:03,专业版微博,"['http://ww4.sinaimg.cn/large/9834e914gy1fyxuabd6dlj20j109adhh.jpg', 'http://ww1.sinaimg.cn/large/9834e914gy1fyxuaej35nj20j40bzmza.jpg']",,
4325777577055777,HaOAJtBwR,1895697240,福州日报,#2019福州两会#福州晋安河畔最美景观带项目以生态修复为改造目标，实现水清、岸绿、景美的景观效果。如今晋安河公园已呈现出“十里花径、十里榕荫”的醉人景象。,,,,2019福州两会,0,0,1,2019-01-07 10:46,微博 weibo.com,"['http://ww3.sinaimg.cn/large/70fe0b58gy1fyxtsx7xkdj20j109a7e7.jpg', 'http://ww4.sinaimg.cn/large/70fe0b58gy1fyxtsxdm42j20j40bzamp.jpg']",,
4314545444821174,H66ookecS,2636889191,闽侯发布,【市中院协同闽侯　保护闽江水环境】日前，福州市中级人民法院协同闽侯县法院、公安局、水利局执法大队、环保局执法大队等部门，在市人大代表、闽侯县政协委员共同参与和监督下，开展主题为“加强联动建设，守护闽江清流”暨闽江水环境保护攻坚战专项行动。联合工作小组乘坐执法船沿闽江流域重点位置进行勘察和调研，同步开展涉水生态修复工作，投放本地鱼苗6万余尾、贝壳约1000公斤。巡查结束后，联合工作小组召开座谈会，就下一步闽江水环境保护工作达成共识，实现生态行政与生态司法无缝衔接，切实推动生态文明建设。详情：O网页链接,,,,,0,0,1,2018-12-07 10:54,专业版微博,,,
4180267176390813,FxG7bqOxD,5364020718,福州建设发展,#福州身边事#福山·福水·福州城，福州是个山水城市，自古以来城市布局顺应自然山体、水系形成“城在山中、山在城内。水在城中、城在水边”的城市格局。今年福州市成为全国“城市双修”第二批试点城市，同时《福州市“生态修复城市修补”总体规划》也在紧锣密鼓的编制中，目前“双修总规”——六大系统治理初稿已经新鲜出炉啦！O网页链接,,,,福州身边事,6,9,13,2017-12-01 22:00,微博 weibo.com,"['http://ww4.sinaimg.cn/large/005R0SPcgy1fm1m5ef423j30t60kn76v.jpg', 'http://ww2.sinaimg.cn/large/005R0SPcgy1fm1m5ed9p1j309g063t8t.jpg', 'http://ww1.sinaimg.cn/large/005R0SPcgy1fm1m5eez8oj30kk0ek765.jpg', 'http://ww1.sinaimg.cn/large/005R0SPcgy1fm1m5egaflj30rx0gaadi.jpg', 'http://ww2.sinaimg.cn/large/005R0SPcgy1fm1m5egj6yj30kb0bugnd.jpg', 'http://ww3.sinaimg.cn/large/005R0SPcgy1fm1m5eg95yj30p30hzgoy.jpg', 'http://ww1.sinaimg.cn/large/005R0SPcgy1fm1m5eglnxj30aj0clta3.jpg', 'http://ww2.sinaimg.cn/large/005R0SPcgy1fm1m5enjm8j31kw16wthy.jpg', 'http://ww1.sinaimg.cn/large/005R0SPcgy1fm1m5ej6yhj30np0jiq5k.jpg']",,
4110223998873661,F4hYjBerz,2553604372,福州新闻网fznews,【福州市3000余户单位被限额用水　超量需累进加价】昨日，我市启动“2017年全国城市节约用水宣传周”活动，活动主题为“全面建设节水城市，修复城市水生态”，提倡市民及企业节约用水。当天，50名志愿者沿江滨大道骑行，进行节水宣传。O福州市3000余户单位被限额用水　超量需累进加价,,,,,0,0,0,2017-05-22 15:13,360安全浏览器,,,
4044561036566575,EiHeDrygv,5725425403,遇见闽侯,升级改造后的街心公园借鉴了福州城区内河整治经验，采用水生态修复等技术治理水体污染。同时增设水榭廊架、水生植物等。特别是近千米的临水木栈道，提高了亲水性。闽侯街心公园完成升级改造_福州晚报20161122期第A4版:福州·时政O闽侯街心公园完成升级改造,,,,,0,0,0,2016-11-22 10:32,专业版微博,,,
3700369119699600,B09BlEHja,2639029341,福州发布,【四条内河生态修复方案确定】#榕城身边事#福州首批试点生态修复的光明港一支河、瀛洲河、跃进河、厦坊溪等4条内河的修复方案目前已确定，修复后，这4条内河水质均可达到地表水V类水质标准。试点成功后，有望在我市同类型河道推广。四条内河生态修复方案确定　水质合格才给工程款,,,,榕城身边事,4,0,0,2014-04-17 15:36,微博 weibo.com,['http://ww3.sinaimg.cn/large/9d4c645dgw1efimmtebefj20qw0kxn2e.jpg'],,
3698597515811398,AFmYfonOe,1807721970,绿家园林英,2014年4月12日上午，绿家园组织召开议题:“守护家乡水行动计划”专家研讨会在福州市美德园举行。研讨会专家有水环境污染治疗理，水土保持，生态修复，空气污染，噪音污染，土壤重金属污染以及记者等11位。专家们积极研究讨论；建言献策提供良好的建设作用。,,,,,0,0,0,2014-04-12 18:17,联想乐Phone,"['http://ww1.sinaimg.cn/large/6bbfa5f2jw1efcyaqiqa7j218g0xcqb9.jpg', 'http://ww2.sinaimg.cn/large/6bbfa5f2jw1efcyb989ewj218g0xcth3.jpg', 'http://ww3.sinaimg.cn/large/6bbfa5f2jw1efcybdl76wj218g0xc7ca.jpg', 'http://ww1.sinaimg.cn/large/6bbfa5f2jw1efcybgoatlj218g0xcdli.jpg']",,
3680134576677252,AxCFjs13C,3708641775,三邦商业地产,《福州内河生态修复施工上半年进场10月或见成效》18日，记者从市建委了解到，2014年福州将继续以“水清、河畅、路通、景美”为目标，结合“五大战役”全面推动城区内河综合整治工作，实施沿河截污、补水、清淤、生态修复等水质改善措施，驳岸整修、绿道建设等景观改善工程。,,,,,0,0,0,2014-02-20 19:31,360安全浏览器,,,
3680048038549640,AxApJzS9q,2167132153,福州房联网,#福州人居#【福州内河生态修复施工上半年进场10月或初显成效】2014年福州将继续以“水清、河畅、路通、景美”为目标，结合“五大战役”全面推动城区内河综合整治工作，实施沿河截污、补水、清淤、生态修复等水质改善措施，驳岸整修、绿道建设等景观改善工程。O网页链接,,,,福州人居,1,0,0,2014-02-20 13:48,专业版微博,['http://ww1.sinaimg.cn/large/812bcff9tw1edpssewkpsj20c80gv77r.jpg'],,
