id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4262903408470949,Gqop6zxGd,6352171949,用户6352171949,#奋进新时代，青春做先锋#于今日我们生命之源小分队来到了福州市祥坂污水处理厂和福州市环保局进行了采访，通过相关人员的介绍对闽江水污染防治的不易有了更进一步的了解。我们决心为其供献一份力量，让我们周围对此也重视起来，让全民参与闽江水污染防治中。@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",奋进新时代，青春做先锋,0,0,1,2018-07-17 22:47,HUAWEI nova 2 Plus,"['http://ww2.sinaimg.cn/large/006VT46hgy1ftd8swy33dj30k00f0gmf.jpg', 'http://ww2.sinaimg.cn/large/006VT46hgy1ftd8sxbzi9j30qo0hs799.jpg', 'http://ww4.sinaimg.cn/large/006VT46hgy1ftd8sxqebwj30qo0hs0vo.jpg', 'http://ww4.sinaimg.cn/large/006VT46hgy1ftd8sy4d30j30qo0hs0y4.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8syjocoj30qo0hs7a7.jpg', 'http://ww2.sinaimg.cn/large/006VT46hgy1ftd8syxqiwj30qo0hsgpq.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8szd57nj30qo0hsadr.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8szs2csj30qo0hs429.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8t08j5jj30qo0hsaee.jpg']",,
4262903244298171,GqooQi29l,6352171949,用户6352171949,#青春建新功，实践展风采，2018江夏学子实践进行时#于今日我们生命之源小分队来到了福州市祥坂污水处理厂和福州市环保局进行了采访，通过相关人员的介绍对闽江水污染防治的不易有了更进一步的了解。我们决心为其供献一份力量，让我们周围对此也重视起来，让全民参与闽江水污染防治中。@共青团中央学校部@共青团福建省委@福建江夏学院会计学院三委@福建江夏学院团委,,,"共青团中央学校部,共青团福建省委,福建江夏学院会计学院三委,福建江夏学院团委",青春建新功，实践展风采，2018江夏学子实践进行时,0,0,0,2018-07-17 22:46,HUAWEI nova 2 Plus,"['http://ww4.sinaimg.cn/large/006VT46hgy1ftd8repycpj30k00f0gmf.jpg', 'http://ww2.sinaimg.cn/large/006VT46hgy1ftd8rf26ptj30qo0hs799.jpg', 'http://ww4.sinaimg.cn/large/006VT46hgy1ftd8rfgc24j30qo0hs0vo.jpg', 'http://ww3.sinaimg.cn/large/006VT46hgy1ftd8rfuqm4j30qo0hs0y4.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8rg8qh4j30qo0hs7a7.jpg', 'http://ww3.sinaimg.cn/large/006VT46hgy1ftd8rgodjcj30qo0hsgpq.jpg', 'http://ww4.sinaimg.cn/large/006VT46hgy1ftd8rh00bnj30qo0hsadr.jpg', 'http://ww2.sinaimg.cn/large/006VT46hgy1ftd8rhd33gj30qo0hs429.jpg', 'http://ww1.sinaimg.cn/large/006VT46hgy1ftd8rhpybbj30qo0hsaee.jpg']",,
4189492162765353,FBy6cbBot,3365993480,福建日报,2分钟闽式新闻早点（12月27日）：【新版《水污染防治法》明年1月推行强化地方政府责任】【省政府下拨2300万元冬春救助资金】【福建省建立三级出生缺陷预防体系】【福州景区节假日期间提价等13种行为将被“拉黑”】【厦门地铁1号线运营时段正式发布起步价2元全程7元】O2分钟闽式新闻早点（12月27日）,,,,,0,0,1,2017-12-27 08:57,微博 weibo.com,,,
4177756775981846,FwCO9p69o,5134043072,直通屏山,#环境保护#【福州全面实施水污染防治工作水环境质量持续向好】今年以来，我市严格贯彻落实“绿水青山就是金山银山”的发展新理念，抢抓“水十条”实施及“河长责任制”建设新机遇，全面实施以水污染防治为核心的水环境保护管理工作，初步形成了稳定的治水体系和长效机制，水环境质量持续向好，全民爱水护水的良好氛围日渐浓厚。O福州全面实施水污染防治工作水环境质量持续向好,,,,环境保护,0,0,0,2017-11-24 23:44,环境保护超话,,,
4177684072042753,FwAUT8zpD,1678943394,福州头条,#福州生活#【福州全面实施水污染防治工作】@福州发布：昨日上午，市环保局第四次联合建设、城管、市场监管、房管等部门，分组对鼓楼、台江、仓山、晋安开展城区黑臭水体沿岸重点污染源排查整治联合执法行动。截至9月30日，我市已完成第一阶段107条内河沿岸3224个污染源的排查。发现的1986个存在“未规范设置隔油池或排污口不规范及超标排放”等问题的污染源（不含居民小区），现已全部完成整治，同时查处了193家企事业单位，处罚金额达107万元。截至11月20日，市环保局已完成全市43条内河黑臭水体重点污染源排查工作，目前正在制定重点污染源整治任务清单和责任清单。,,,福州发布,福州生活,0,0,3,2017-11-24 18:56,微博 weibo.com,['http://ww1.sinaimg.cn/large/6412a4a2gy1fltbs2gm58j20j60cdasm.jpg'],,
4177626945774027,FwzqKoe5t,2639029341,福州发布,#福州城建#【福州全面实施水污染防治工作】昨日上午，市环保局第四次联合建设、城管、市场监管、房管等部门，分组对鼓楼、台江、仓山、晋安开展城区黑臭水体沿岸重点污染源排查整治联合执法行动。截至9月30日，我市已完成第一阶段107条内河沿岸3224个污染源的排查。发现的1986个存在“未规范设置隔油池或排污口不规范及超标排放”等问题的污染源（不含居民小区），现已全部完成整治，同时查处了193家企事业单位，处罚金额达107万元。截至11月20日，市环保局已完成全市43条内河黑臭水体重点污染源排查工作，目前正在制定重点污染源整治任务清单和责任清单。O福州全面实施水污染防治工作水环境质量持续向好,,,,福州城建,1,0,2,2017-11-24 15:09,微博 weibo.com,['http://ww4.sinaimg.cn/large/9d4c645dgy1flszlli95tj20p00g4q70.jpg'],,
4176188404355444,FvY0wih36,2766424355,福建三明银监分局团委,10月25日，福州市四大举措推进生态文明建设一是打好大气污染防治攻坚战。二是打好水污染防治攻坚战。三是打好土壤污染防治攻坚战。四是推进生态环保体制改革提升环境监管能力。,,,,,0,0,0,2017-11-20 15:52,iPhone客户端,,,
4146044340097850,FjjP40pse,1678943394,福州头条,#福州身边事#【太恶心了！安泰河突现大片油污，阵阵恶臭】@东南快报：昨天，一位网友爆料称，位于福州通湖路边的安泰河面上突然冒出大量黑色油污，恶臭阵阵，不少在三坊七巷游玩的市民路过河边，只能掩鼻快步离开。这些油污到底是谁排放的？一名长期居住在安泰河边灵响新村的住户林阿姨告诉记者，她怀疑，是周边商家把厨房油污排进污水管道，因为污水管道堵塞，这些油污最终流进了安泰河。鼓楼区环保局已启动了应急预案，派工人在安泰河面上铺设拦油、吸油毡，拦截和吸附油污。福州市建委内河处已派人前往现场进行排查，并查找油污来源。相关人士表示，环保和相关部门将追查乱排放的单位或者个人，并将根据《水污染防治法》从严从重进行处罚。#福州曝光#内河治理是项长期抗战，需要每个人的努力,,,东南快报,"福州身边事,福州曝光",0,4,1,2017-08-29 11:31,微博 weibo.com,"['http://ww3.sinaimg.cn/large/6412a4a2gy1fj0eamvncaj20j60eedha.jpg', 'http://ww3.sinaimg.cn/large/6412a4a2gy1fj0eangwotj20j60pkjuw.jpg', 'http://ww1.sinaimg.cn/large/6412a4a2gy1fj0eao3at1j20j60eeabh.jpg', 'http://ww1.sinaimg.cn/large/6412a4a2gy1fj0eaosdvrj20j60pkgo9.jpg']",,
4146033422689678,FjjxsbhHU,1787523265,福州同城会,#福州身边事#【太恶心！安泰河突现大片油污阵阵恶臭】昨日，有网友爆料称，位于通湖路边的安泰河面上突然冒出大量黑色油污，恶臭阵阵，不少在三坊七巷游玩的市民路过河边，只能掩鼻快步离开。这些油污到底是谁排放的？一名长期居住在安泰河边灵响新村的住户林阿姨告诉记者，她怀疑，是周边商家把厨房油污排进污水管道，因为污水管道堵塞，这些油污最终流进了安泰河。目前，鼓楼区环保局已启动了应急预案，派工人在安泰河面上铺设拦油、吸油毡，拦截和吸附油污。福州市建委内河处已派人前往现场进行排查，并查找油污来源。相关人士表示，环保和相关部门将追查乱排放的单位或者个人，并将根据《水污染防治法》从严从重进行处罚。via东南快报,,,,福州身边事,3,4,2,2017-08-29 10:47,微博 weibo.com,"['http://ww2.sinaimg.cn/large/6a8b70c1gy1fj0eg6eaanj20hs0dcdh0.jpg', 'http://ww1.sinaimg.cn/large/6a8b70c1gy1fj0eg6tb7jj20hs0npwh3.jpg', 'http://ww1.sinaimg.cn/large/6a8b70c1gy1fj0eg70o5jj20hs0dcab8.jpg', 'http://ww4.sinaimg.cn/large/6a8b70c1gy1fj0eg7dd2vj20hs0npq4x.jpg']",,
4064497440479835,Er3S820Ph,5645444706,福建生态环境,#热点资讯#【福州水污染防治工作方案创新有道掷地有声】怀揣“碧水梦”，福州市急需一个治水纲领性文件。2015年底，按照“水十条”要求，《福州市水污染防治行动计划工作方案》（以下简称《方案》）出台。《方案》是如何编制的？具有哪些特色？能否更接地气？实施以后取得哪些效果？O网页链接,,,,热点资讯,2,0,0,2017-01-16 10:52,微博 weibo.com,,,
3996894323144044,DEEFadbUo,1579231391,福州污染观察,随便看了一下福建省水污染防治2015年的年度计划，相关名录、责任人、达标期限有公布吗？今年的年度计划109亿的资金使用到时候会公示吗？#福州##福州水污染##福州环保#,,,,"福州,福州水污染,福州环保",0,3,1,2016-07-13 21:42,微博 weibo.com,"['http://ww4.sinaimg.cn/large/5e21289fgw1f5slxzjvegj211h0hvacn.jpg', 'http://ww1.sinaimg.cn/large/5e21289fgw1f5sly0j3vzj20w70ck42p.jpg']",,
3996892636913050,DEECrt0oO,1579231391,福州污染观察,完成40%黑臭水体治理任务？完成了多少呢？《我省公布水污染防治2016年度计划》-环境信息-福州市台江区人民政府#福州#O网页链接,,,,福州,0,1,0,2016-07-13 21:35,JiaThis分享按钮,,,
3996890900608801,DEEzE2ynn,1579231391,福州污染观察,【福州水污染防治年内要做这些事计划投资109亿元】《福建省水污染防治2016年度计划》近日出炉，今年全省突出小流域环境综合整治，计划投资约109亿元，重点推进十个方面的114个项目。《计划》提出，全省12条主要流域水质优良比例总体达90%以上；全省小流（分享自@凤凰财经）O福州水污染防治年内要做这些事计划投资109亿元,,,凤凰财经,,0,0,0,2016-07-13 21:28,分享按钮,,,
3994329653309974,DDzWBdT4G,5645444706,福建生态环境,#热点资讯#【《福州市水污染防治2016年度计划》出台】2016年，福州市将突出小流域环境综合整治，重点推进工业污染防治、城镇生活污染治理、农业农村污染防治、船舶港口污染控制、水资源节约、水环境管理、保障水生态安全、近岸海域生态环境保护、健全市场机制和提高监管水平等十个方面共83项重点整治工作。,,,,热点资讯,0,0,0,2016-07-06 19:51,微博 weibo.com,,,
3927989353667087,DbK87fnYz,2639029341,福州发布,【《福州市水污染防治行动计划工作方案》出台】#福州政务信息#《方案》提出水治理目标，到2020年，全市饮用水安全保障水平持续巩固提升，污染严重水体及城市黑臭水体大幅度减少，近岸海域环境质量及主要湖库生态环境稳中趋好。到2030年，生态系统实现良性循环。O网页链接,,,,福州政务信息,1,4,1,2016-01-05 18:18,专业版微博,,,
3927894143705376,DbHEyfxW8,5645444706,福建生态环境,福州市政府日前印发《福州市水污染防治行动计划工作方案》，提出到2017年，福州市建成区基本消除黑臭水体；到2020年，福州全市40个流域断面水质优良（达到或优于Ⅲ类）比例达到90%以上，且达到“2020年各测点（断面）在2014年度基础上水质不得下降，还要有所改善”的要求。O福州版“水十条”出台明年基本消除黑臭水体,,,,,0,0,0,2016-01-05 12:00,微博 weibo.com,,,
3925690455916213,DaMkdoP4N,2639029341,福州发布,【今后每月通报水环境质量状况】#福州政务信息#《福州市水污染防治行动计划工作方案》已经市政府常务会议研究审定，将于近期印发实施。今后将每月通报全市水环境质量状况，对水质情况较差、项目进展滞后的县（市）区政府或责任单位予以通报或下达预警函。O福州电子信息产业望突破千亿　推进51项央企项目,,,,福州政务信息,1,0,0,2015-12-30 10:03,微博 weibo.com,,,
3852526078211922,Cm2rtysim,2429312524,体育cdq,让天更蓝水更清榕城更美丽　杨岳调研大气水污染防治工作_政经_福州新闻_新闻频道_福州新闻网O福州新闻网,,,,,0,0,0,2015-06-11 12:34,百度分享,['http://ww2.sinaimg.cn/large/90cc5e0cjw1et01mb843sj201x01w742.jpg'],,
3851943900415032,ClNiu1JY4,2815224714,福建广播电视新闻中心,【《福建省水污染防治行动计划工作方案》刚刚发布实施，这个方案提出了一些目标：比如福州厦门后年告别黑臭水体！这事靠谱吗？】O福州厦门后年告别黑臭水体！这事靠谱吗？,,,,,0,1,0,2015-06-09 22:00,iPhone客户端,['http://ww1.sinaimg.cn/large/a7cceb8ajw1esy6qvg6k9j20hs0bs0u6.jpg'],,
3362384719361346,xqaUvDhjs,2293248584,福建汇弘环保科技有限公司,#福州三达净水机#水污染是指被任何进入水体的物质，造成水中生态环境变化的状态。1984年颁布的《中华人民共和国水污染防治法》中为“水污染”下了明确的定义，即水体因某种物质的介入，而导致其化学物理生物或者放射性等方面特征的改变危害人体健康或者破坏生态环境造成水质恶化的现象称为水污染。,,,,福州三达净水机,0,0,0,2011-09-27 23:47,微博 weibo.com,['http://ww2.sinaimg.cn/large/88b03248gw1dlkdntyrg8j.jpg'],,
3361993063836215,xq0IOg5Yr,2293248584,福建汇弘环保科技有限公司,#福州三达净水机#《行政首长联席会编制珠江流域水污染防治规划》9月22日上午，2011年泛珠三角区域合作行政首长联席会议在江西省南昌市举行。各方行政首长就加强泛珠区域交通合作、促进通关便利化、产业转移合作、旅游合作、引进港澳服务业等议题进行了研究讨论。,,,,福州三达净水机,0,2,0,2011-09-26 21:51,微博 weibo.com,['http://ww1.sinaimg.cn/large/88b03248gw1dlj4ogrtqpj.jpg'],,
3361989821353304,xq0DA5G3u,2293248584,福建汇弘环保科技有限公司,#福州三达净水机#今日，重庆市环保局发布消息，《重庆市长江三峡水库库区及流域水污染防治条例》（以下简称《条例》）将于2011年10月1日起正式施行。,,,,福州三达净水机,1,2,0,2011-09-26 21:38,微博 weibo.com,['http://ww3.sinaimg.cn/large/88b03248gw1dlj4b23m7ij.jpg'],,
